row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ135404,3,0xb0000000,0x11100101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135405,3,0xb0000000,0x11100505,6597069766656,48,"6597069766656/2^48","100663296"
FQ135406,3,0xb0000000,0x11100606,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135407,3,0xb0000000,0x11100909,13194139533312,48,"13194139533312/2^48","201326592"
FQ135408,3,0xb0000000,0x11100d0d,8796093022208,48,"8796093022208/2^48","134217728"
FQ135409,3,0xb0000000,0x11100f0f,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135410,3,0xb0000000,0x13320404,8796093022208,48,"8796093022208/2^48","134217728"
FQ135411,3,0xb0000000,0x14450303,8796093022208,48,"8796093022208/2^48","134217728"
FQ135412,3,0xb0000000,0x14450404,8796093022208,48,"8796093022208/2^48","134217728"
FQ135413,3,0xb0000000,0x14450606,13194139533312,48,"13194139533312/2^48","201326592"
FQ135414,3,0xb0000000,0x14450b0b,8796093022208,48,"8796093022208/2^48","134217728"
FQ135415,3,0xb0000000,0x15540101,6597069766656,48,"6597069766656/2^48","100663296"
FQ135416,3,0xb0000000,0x15540505,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135417,3,0xb0000000,0x15540606,6597069766656,48,"6597069766656/2^48","100663296"
FQ135418,3,0xb0000000,0x15540909,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ135419,3,0xb0000000,0x15540d0d,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ135420,3,0xb0000000,0x16670101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135421,3,0xb0000000,0x16670404,13194139533312,48,"13194139533312/2^48","201326592"
FQ135422,3,0xb0000000,0x16670505,6597069766656,48,"6597069766656/2^48","100663296"
FQ135423,3,0xb0000000,0x16670d0d,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ135424,3,0xb0000000,0x19980101,13194139533312,48,"13194139533312/2^48","201326592"
FQ135425,3,0xb0000000,0x19980505,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ135426,3,0xb0000000,0x19980909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135427,3,0xb0000000,0x19980d0d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135428,3,0xb0000000,0x19980f0f,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135429,3,0xb0000000,0x1bba0404,8796093022208,48,"8796093022208/2^48","134217728"
FQ135430,3,0xb0000000,0x1ddc0101,8796093022208,48,"8796093022208/2^48","134217728"
FQ135431,3,0xb0000000,0x1ddc0505,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ135432,3,0xb0000000,0x1ddc0606,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ135433,3,0xb0000000,0x1ddc0909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135434,3,0xb0000000,0x1ddc0d0d,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135435,3,0xb0000000,0x1ffe0101,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135436,3,0xb0000000,0x1ffe0909,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ135437,3,0xb0000000,0x1ffe0f0f,6597069766656,48,"6597069766656/2^48","100663296"
