row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ074732,2,0x80f08000,0x02222113,335544320,32,"335544320/2^32","335544320"
FQ074733,2,0x80f08000,0x02226ddb,-335544320,32,"-335544320/2^32","-335544320"
FQ074734,2,0x80f08000,0x02229dd4,-335544320,32,"-335544320/2^32","-335544320"
FQ074735,2,0x80f08000,0x0222ddd0,335544320,32,"335544320/2^32","335544320"
FQ074736,2,0x80f08000,0x0222e779,335544320,32,"335544320/2^32","335544320"
FQ074737,2,0x80f08000,0x0aaa2113,-335544320,32,"-335544320/2^32","-335544320"
FQ074738,2,0x80f08000,0x0aaa6ddb,335544320,32,"335544320/2^32","335544320"
FQ074739,2,0x80f08000,0x0aaa9dd4,335544320,32,"335544320/2^32","335544320"
FQ074740,2,0x80f08000,0x0aaaddd0,-335544320,32,"-335544320/2^32","-335544320"
FQ074741,2,0x80f08000,0x0aaae779,-335544320,32,"-335544320/2^32","-335544320"
