row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ052085,2,0x2050c000,0x03331667,-402653184,32,"-402653184/2^32","-402653184"
FQ052086,2,0x2050c000,0x03331ddc,402653184,32,"402653184/2^32","402653184"
FQ052087,2,0x2050c000,0x03334662,-402653184,32,"-402653184/2^32","-402653184"
FQ052088,2,0x2050c000,0x0333599c,402653184,32,"402653184/2^32","402653184"
FQ052089,2,0x2050c000,0x0333e997,-402653184,32,"-402653184/2^32","-402653184"
FQ052090,2,0x2050c000,0x0333ecc2,-402653184,32,"-402653184/2^32","-402653184"
FQ052091,2,0x2050c000,0x07771667,402653184,32,"402653184/2^32","402653184"
FQ052092,2,0x2050c000,0x07771ddc,-402653184,32,"-402653184/2^32","-402653184"
FQ052093,2,0x2050c000,0x07774662,402653184,32,"402653184/2^32","402653184"
FQ052094,2,0x2050c000,0x0777599c,-402653184,32,"-402653184/2^32","-402653184"
FQ052095,2,0x2050c000,0x0777e997,402653184,32,"402653184/2^32","402653184"
FQ052096,2,0x2050c000,0x0777ecc2,402653184,32,"402653184/2^32","402653184"
FQ052097,2,0x2050c000,0x0bbb1667,402653184,32,"402653184/2^32","402653184"
FQ052098,2,0x2050c000,0x0bbb1ddc,-402653184,32,"-402653184/2^32","-402653184"
FQ052099,2,0x2050c000,0x0bbb4662,402653184,32,"402653184/2^32","402653184"
FQ052100,2,0x2050c000,0x0bbb599c,-402653184,32,"-402653184/2^32","-402653184"
FQ052101,2,0x2050c000,0x0bbbe997,402653184,32,"402653184/2^32","402653184"
FQ052102,2,0x2050c000,0x0bbbecc2,402653184,32,"402653184/2^32","402653184"
FQ052103,2,0x2050c000,0x0fff1667,402653184,32,"402653184/2^32","402653184"
FQ052104,2,0x2050c000,0x0fff1ddc,-402653184,32,"-402653184/2^32","-402653184"
FQ052105,2,0x2050c000,0x0fff4662,402653184,32,"402653184/2^32","402653184"
FQ052106,2,0x2050c000,0x0fff599c,-402653184,32,"-402653184/2^32","-402653184"
FQ052107,2,0x2050c000,0x0fffe997,402653184,32,"402653184/2^32","402653184"
FQ052108,2,0x2050c000,0x0fffecc2,402653184,32,"402653184/2^32","402653184"
