row_id,r,u,v
1,3,0xc91fc815,0xd8f01aaf
2,3,0x21b262ff,0xf92cd3b8
3,3,0xb6fbafa5,0xa2c26769
4,3,0x284bc211,0xa29ed274
5,3,0x714e8ab4,0x400aa2c1
6,3,0x4c489c19,0x86fa4346
7,3,0x3f427b89,0xafaea17f
8,3,0xe35756a1,0x07fc07b0
9,3,0xdf5a046f,0x5e3648ff
10,3,0xd65b3e90,0xb3bc169b
11,3,0xa40374f6,0x73291ce1
12,3,0x8d06ed23,0x1b40fadb
13,3,0x84681e62,0xeb979b55
14,3,0x9fbd0a14,0x8c648a35
15,3,0x73182e60,0x2d17cec3
16,3,0x97023522,0xadf50a2d
17,3,0xaabdfca7,0x9cb786b4
18,3,0x519add36,0x0547a465
19,3,0x5b613259,0x0503bba7
20,3,0x4d77132e,0xafda538f
21,3,0xc10e763a,0x095cec66
22,3,0xe44f04ca,0xad2bc488
23,3,0xb487fd27,0x32e622d7
24,3,0x8b57c758,0x37184528
25,3,0xc2312299,0xb0789280
26,3,0xc6dbf2d3,0xeaf686f9
27,3,0x2f438628,0xd3cfd09f
28,3,0xd4d8b82c,0x24c7953e
29,3,0xf87706fb,0xb51ca8ab
30,3,0xca23d711,0x4c3359b6
31,3,0x34dcb686,0x418c8af2
32,3,0x12aa0813,0xd1f370a1
33,3,0x52029375,0x387602c3
34,3,0xeae0cfab,0x2396835d
35,3,0xed783ac5,0x4b4593ff
36,3,0x8cb9f3d0,0x43c65c2d
37,3,0xf09e191c,0xcdec0120
38,3,0x6dd3349c,0x5c1ce16a
39,3,0x6f0fac70,0x4196f6d8
40,3,0x1c0da634,0xdedc808c
41,3,0xcd75c31c,0x4dc21ab1
42,3,0xd3500d78,0x1ade988d
43,3,0x23e9e973,0x7725447f
44,3,0xc4fb7638,0x65bbbad3
45,3,0x348bb6cb,0xb7e77de2
46,3,0x9a64c830,0x8ac34165
47,3,0xc7da9921,0x47add6a3
48,3,0xa8327698,0x4f0b8165
49,3,0x52871e59,0xe7c93c03
50,3,0xeee4ef81,0xf309004c
51,3,0x4d219e7e,0x4120c294
52,3,0xf8c26a9a,0x8e620fbd
53,3,0xcdf43670,0xafbfd091
54,3,0xbb9d3336,0x2571d313
55,3,0x42327e7c,0xb8cecd31
56,3,0x9a4b2c4b,0x41b03792
57,3,0x69f31b03,0xe9899f4b
58,3,0xe4ca2f55,0x9474e1ea
59,3,0x26a1efd8,0xa7caab6e
60,3,0xf5a304fa,0x92aa0462
61,3,0x7b6919f5,0x1caad896
62,3,0x6e1a1b6b,0xd45f7bb2
63,3,0x2bbf2b1b,0xd4a557a5
64,3,0xae946f8f,0x8922e9e4
