# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=106678
# range_end=108316
# plaintext_count=1638
# permutation_evaluations=1638
# u_parity_evaluations=199836
# v_parity_evaluations=697788
# logical_query_updates=838656
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x20905000,0x0555599c,-1638,1638
2,0x00600004,0x0500c995,0,1638
2,0x1000a000,0x0aaa0999,1638,1638
2,0x700000d0,0x955c0ddd,6,1638
2,0x00507000,0x0ddd4ffb,1638,1638
2,0x00009080,0x73340000,-398,1638
2,0x00047000,0x9dd40100,390,1638
2,0x200040e0,0xcdd10888,-38,1638
2,0xb000e000,0x0bbb0aaa,1638,1638
2,0xa0006000,0x09990aaa,1638,1638
2,0x00003010,0xb77c0000,-806,1638
2,0x20905000,0x05554115,-1638,1638
2,0x00600004,0x0500799e,0,1638
2,0x1000a000,0x03330ccc,1638,1638
2,0x700000d0,0x5dd80ddd,-454,1638
2,0x00507000,0x0dddabb1,-1638,1638
2,0x00009080,0x3aa90000,-850,1638
2,0x00047000,0x1ddc0900,430,1638
2,0x200040e0,0x23310888,14,1638
2,0xb000e000,0x03330aaa,-1638,1638
2,0xa0006000,0x0eee0aaa,-1638,1638
2,0x00003010,0x1bba0000,-430,1638
2,0x20905000,0x05559ee7,1638,1638
2,0x00600004,0x05007dda,0,1638
2,0x1000a000,0x02220ddd,1638,1638
2,0x700000d0,0x34470ddd,-398,1638
2,0x00507000,0x0ddd5ffa,1638,1638
2,0x00009080,0x9ff60000,26,1638
2,0x00047000,0xddd00e00,402,1638
2,0x200040e0,0x1ffe0888,50,1638
2,0xb000e000,0x07770eee,1638,1638
2,0xa0006000,0x09990111,1638,1638
2,0x00003010,0x18890000,430,1638
2,0x20905000,0x0555dcc1,-1638,1638
2,0x00600004,0x0100add7,1228,1638
2,0x1000a000,0x02220999,-1638,1638
2,0x700000d0,0xdbb60ddd,422,1638
2,0x00507000,0x0ddd1eef,-1638,1638
2,0x00009080,0xdaa70000,378,1638
2,0x00047000,0xedd30f00,390,1638
2,0x200040e0,0xb44f0888,6,1638
2,0xb000e000,0x0fff0eee,-1638,1638
2,0xa0006000,0x0eee0222,-1638,1638
2,0x00003010,0xe8860000,-18,1638
2,0x20905000,0x05554eea,1638,1638
2,0x00600004,0x0100299b,1228,1638
2,0x1000a000,0x0aaa0ddd,-1638,1638
2,0x700000d0,0x31120ddd,-398,1638
2,0x00507000,0x0ddd3112,1638,1638
2,0x00009080,0x72250000,-398,1638
2,0x00047000,0x1ddc0600,-806,1638
2,0x200040e0,0xa11b0888,-814,1638
2,0xb000e000,0x03330eee,1638,1638
2,0xa0006000,0x01110aaa,-1638,1638
2,0x00003010,0x977e0000,398,1638
2,0x20905000,0x05554551,1638,1638
2,0x00600004,0x0100edd3,-1228,1638
2,0x1000a000,0x0ccc0ccc,1638,1638
2,0x700000d0,0x56630ddd,-454,1638
2,0x00507000,0x0ddd7443,1638,1638
2,0x00009080,0x6ee80000,-422,1638
2,0x00047000,0xddd00100,422,1638
2,0x200040e0,0xa44e0888,-814,1638
2,0xb000e000,0x03330666,1638,1638
2,0xa0006000,0x06660222,1638,1638
2,0x00003010,0xb66d0000,-806,1638
2,0x20905000,0x05552331,1638,1638
2,0x00600004,0x01008991,-1228,1638
2,0x1000a000,0x0aaa0555,-1638,1638
2,0x700000d0,0x32210ddd,398,1638
2,0x00507000,0x0ddde11f,1638,1638
2,0x00009080,0x966f0000,-26,1638
2,0x00047000,0xedd30500,-398,1638
2,0x200040e0,0xf33c0888,26,1638
2,0xb000e000,0x07770aaa,-1638,1638
2,0xa0006000,0x09990eee,-1638,1638
2,0x00003010,0xdff20000,18,1638
