# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=48848
# range_end=59003
# plaintext_count=10155
# permutation_evaluations=10155
# u_parity_evaluations=1238910
# v_parity_evaluations=4326030
# logical_query_updates=5199360
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x20905000,0x0555599c,-10155,10155
2,0x00600004,0x0500c995,1,10155
2,0x1000a000,0x0aaa0999,1963,10155
2,0x700000d0,0x955c0ddd,-1173,10155
2,0x00507000,0x0ddd4ffb,10155,10155
2,0x00009080,0x73340000,-4085,10155
2,0x00047000,0x9dd40100,-2581,10155
2,0x200040e0,0xcdd10888,971,10155
2,0xb000e000,0x0bbb0aaa,1963,10155
2,0xa0006000,0x09990aaa,10155,10155
2,0x00003010,0xb77c0000,-533,10155
2,0x20905000,0x05554115,-10155,10155
2,0x00600004,0x0500799e,-1,10155
2,0x1000a000,0x03330ccc,-1355,10155
2,0x700000d0,0x5dd80ddd,-1429,10155
2,0x00507000,0x0dddabb1,-10155,10155
2,0x00009080,0x3aa90000,373,10155
2,0x00047000,0x1ddc0900,-2571,10155
2,0x200040e0,0x23310888,-2859,10155
2,0xb000e000,0x03330aaa,-1963,10155
2,0xa0006000,0x0eee0aaa,-6229,10155
2,0x00003010,0x1bba0000,-1131,10155
2,0x20905000,0x05559ee7,10155,10155
2,0x00600004,0x05007dda,1,10155
2,0x1000a000,0x02220ddd,1963,10155
2,0x700000d0,0x34470ddd,-4587,10155
2,0x00507000,0x0ddd5ffa,10155,10155
2,0x00009080,0x9ff60000,-725,10155
2,0x00047000,0xddd00e00,-2507,10155
2,0x200040e0,0x1ffe0888,299,10155
2,0xb000e000,0x07770eee,9547,10155
2,0xa0006000,0x09990111,10155,10155
2,0x00003010,0x18890000,3125,10155
2,0x20905000,0x0555dcc1,-10155,10155
2,0x00600004,0x0100add7,7615,10155
2,0x1000a000,0x02220999,-1963,10155
2,0x700000d0,0xdbb60ddd,-619,10155
2,0x00507000,0x0ddd1eef,-10155,10155
2,0x00009080,0xdaa70000,907,10155
2,0x00047000,0xedd30f00,-2539,10155
2,0x200040e0,0xb44f0888,3733,10155
