# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=26281
# range_end=40375
# plaintext_count=14094
# permutation_evaluations=14094
# u_parity_evaluations=1719468
# v_parity_evaluations=6004044
# logical_query_updates=7216128
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x20905000,0x0555599c,-14094,14094
2,0x00600004,0x0500c995,0,14094
2,0x1000a000,0x0aaa0999,5902,14094
2,0x700000d0,0x955c0ddd,-1710,14094
2,0x00507000,0x0ddd4ffb,14094,14094
2,0x00009080,0x73340000,1838,14094
2,0x00047000,0x9dd40100,-3534,14094
2,0x200040e0,0xcdd10888,-18,14094
2,0xb000e000,0x0bbb0aaa,-1120,14094
2,0xa0006000,0x09990aaa,7072,14094
2,0x00003010,0xb77c0000,-2176,14094
2,0x20905000,0x05554115,-14094,14094
2,0x00600004,0x0500799e,0,14094
2,0x1000a000,0x03330ccc,1120,14094
2,0x700000d0,0x5dd80ddd,-4768,14094
2,0x00507000,0x0dddabb1,-14094,14094
2,0x00009080,0x3aa90000,-1632,14094
2,0x00047000,0x1ddc0900,-3502,14094
2,0x200040e0,0x23310888,-6158,14094
2,0xb000e000,0x03330aaa,-14094,14094
2,0xa0006000,0x0eee0aaa,2290,14094
2,0x00003010,0x1bba0000,-3666,14094
2,0x20905000,0x05559ee7,14094,14094
2,0x00600004,0x05007dda,0,14094
2,0x1000a000,0x02220ddd,7072,14094
2,0x700000d0,0x34470ddd,46,14094
2,0x00507000,0x0ddd5ffa,14094,14094
2,0x00009080,0x9ff60000,-1440,14094
2,0x00047000,0xddd00e00,-3506,14094
2,0x200040e0,0x1ffe0888,1870,14094
2,0xb000e000,0x07770eee,5902,14094
2,0xa0006000,0x09990111,7072,14094
2,0x00003010,0x18890000,1600,14094
2,0x20905000,0x0555dcc1,-14094,14094
2,0x00600004,0x0100add7,10570,14094
2,0x1000a000,0x02220999,-7072,14094
2,0x700000d0,0xdbb60ddd,1422,14094
2,0x00507000,0x0ddd1eef,-14094,14094
2,0x00009080,0xdaa70000,2048,14094
2,0x00047000,0xedd30f00,-3534,14094
2,0x200040e0,0xb44f0888,1038,14094
