row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ112586,3,0x0000d000,0x01011110,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ112587,3,0x0000d000,0x01011223,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112588,3,0x0000d000,0x01011332,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112589,3,0x0000d000,0x01011554,-19791209299968,48,"-19791209299968/2^48","-301989888"
FQ112590,3,0x0000d000,0x01011667,10995116277760,48,"10995116277760/2^48","167772160"
FQ112591,3,0x0000d000,0x01011776,8796093022208,48,"8796093022208/2^48","134217728"
FQ112592,3,0x0000d000,0x01011998,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112593,3,0x0000d000,0x01011aab,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112594,3,0x0000d000,0x01011bba,13194139533312,48,"13194139533312/2^48","201326592"
FQ112595,3,0x0000d000,0x01011ddc,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112596,3,0x0000d000,0x01011eef,15393162788864,48,"15393162788864/2^48","234881024"
FQ112597,3,0x0000d000,0x01011ffe,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112598,3,0x0000d000,0x01012113,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112599,3,0x0000d000,0x01012557,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112600,3,0x0000d000,0x01012664,6597069766656,48,"6597069766656/2^48","100663296"
FQ112601,3,0x0000d000,0x01012ffd,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ112602,3,0x0000d000,0x01013112,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112603,3,0x0000d000,0x01013330,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ112604,3,0x0000d000,0x01013556,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112605,3,0x0000d000,0x01013eed,6597069766656,48,"6597069766656/2^48","100663296"
FQ112606,3,0x0000d000,0x01014440,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112607,3,0x0000d000,0x01015114,-19791209299968,48,"-19791209299968/2^48","-301989888"
FQ112608,3,0x0000d000,0x01015227,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112609,3,0x0000d000,0x01015336,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ112610,3,0x0000d000,0x01015550,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ112611,3,0x0000d000,0x01015663,6597069766656,48,"6597069766656/2^48","100663296"
FQ112612,3,0x0000d000,0x01015772,13194139533312,48,"13194139533312/2^48","201326592"
FQ112613,3,0x0000d000,0x0101599c,10995116277760,48,"10995116277760/2^48","167772160"
FQ112614,3,0x0000d000,0x01015aaf,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112615,3,0x0000d000,0x01015bbe,13194139533312,48,"13194139533312/2^48","201326592"
FQ112616,3,0x0000d000,0x01015dd8,10995116277760,48,"10995116277760/2^48","167772160"
FQ112617,3,0x0000d000,0x01015eeb,10995116277760,48,"10995116277760/2^48","167772160"
FQ112618,3,0x0000d000,0x01015ffa,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ112619,3,0x0000d000,0x01016117,10995116277760,48,"10995116277760/2^48","167772160"
FQ112620,3,0x0000d000,0x01016224,6597069766656,48,"6597069766656/2^48","100663296"
FQ112621,3,0x0000d000,0x01016553,6597069766656,48,"6597069766656/2^48","100663296"
FQ112622,3,0x0000d000,0x0101699f,6597069766656,48,"6597069766656/2^48","100663296"
FQ112623,3,0x0000d000,0x01016aac,6597069766656,48,"6597069766656/2^48","100663296"
FQ112624,3,0x0000d000,0x01016bbd,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112625,3,0x0000d000,0x01017116,8796093022208,48,"8796093022208/2^48","134217728"
FQ112626,3,0x0000d000,0x01017552,13194139533312,48,"13194139533312/2^48","201326592"
FQ112627,3,0x0000d000,0x01017aad,6597069766656,48,"6597069766656/2^48","100663296"
FQ112628,3,0x0000d000,0x01017ff8,6597069766656,48,"6597069766656/2^48","100663296"
FQ112629,3,0x0000d000,0x01018880,8796093022208,48,"8796093022208/2^48","134217728"
FQ112630,3,0x0000d000,0x01019118,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112631,3,0x0000d000,0x0101955c,10995116277760,48,"10995116277760/2^48","167772160"
FQ112632,3,0x0000d000,0x0101966f,6597069766656,48,"6597069766656/2^48","100663296"
FQ112633,3,0x0000d000,0x01019990,10995116277760,48,"10995116277760/2^48","167772160"
FQ112634,3,0x0000d000,0x0101a11b,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112635,3,0x0000d000,0x0101a55f,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ112636,3,0x0000d000,0x0101a66c,6597069766656,48,"6597069766656/2^48","100663296"
FQ112637,3,0x0000d000,0x0101a77d,6597069766656,48,"6597069766656/2^48","100663296"
FQ112638,3,0x0000d000,0x0101b11a,13194139533312,48,"13194139533312/2^48","201326592"
FQ112639,3,0x0000d000,0x0101b55e,13194139533312,48,"13194139533312/2^48","201326592"
FQ112640,3,0x0000d000,0x0101b66d,-10995116277760,48,"-10995116277760/2^48","-167772160"
