row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ069375,2,0x7000c000,0x03330222,536870912,32,"536870912/2^32","536870912"
FQ069376,2,0x7000c000,0x03330333,536870912,32,"536870912/2^32","536870912"
FQ069377,2,0x7000c000,0x03330444,-536870912,32,"-536870912/2^32","-536870912"
FQ069378,2,0x7000c000,0x03330555,-536870912,32,"-536870912/2^32","-536870912"
FQ069379,2,0x7000c000,0x03330aaa,536870912,32,"536870912/2^32","536870912"
FQ069380,2,0x7000c000,0x03330bbb,536870912,32,"536870912/2^32","536870912"
FQ069381,2,0x7000c000,0x03330ccc,-536870912,32,"-536870912/2^32","-536870912"
FQ069382,2,0x7000c000,0x03330ddd,1610612736,32,"1610612736/2^32","1610612736"
FQ069383,2,0x7000c000,0x07770222,-536870912,32,"-536870912/2^32","-536870912"
FQ069384,2,0x7000c000,0x07770333,-536870912,32,"-536870912/2^32","-536870912"
FQ069385,2,0x7000c000,0x07770444,536870912,32,"536870912/2^32","536870912"
FQ069386,2,0x7000c000,0x07770555,536870912,32,"536870912/2^32","536870912"
FQ069387,2,0x7000c000,0x07770aaa,-536870912,32,"-536870912/2^32","-536870912"
FQ069388,2,0x7000c000,0x07770bbb,-536870912,32,"-536870912/2^32","-536870912"
FQ069389,2,0x7000c000,0x07770ccc,536870912,32,"536870912/2^32","536870912"
FQ069390,2,0x7000c000,0x07770ddd,-1610612736,32,"-1610612736/2^32","-1610612736"
FQ069391,2,0x7000c000,0x0bbb0222,-536870912,32,"-536870912/2^32","-536870912"
FQ069392,2,0x7000c000,0x0bbb0333,-536870912,32,"-536870912/2^32","-536870912"
FQ069393,2,0x7000c000,0x0bbb0444,536870912,32,"536870912/2^32","536870912"
FQ069394,2,0x7000c000,0x0bbb0555,536870912,32,"536870912/2^32","536870912"
FQ069395,2,0x7000c000,0x0bbb0aaa,-536870912,32,"-536870912/2^32","-536870912"
FQ069396,2,0x7000c000,0x0bbb0bbb,-536870912,32,"-536870912/2^32","-536870912"
FQ069397,2,0x7000c000,0x0bbb0ccc,536870912,32,"536870912/2^32","536870912"
FQ069398,2,0x7000c000,0x0bbb0ddd,-1610612736,32,"-1610612736/2^32","-1610612736"
FQ069399,2,0x7000c000,0x0fff0222,-536870912,32,"-536870912/2^32","-536870912"
FQ069400,2,0x7000c000,0x0fff0333,-536870912,32,"-536870912/2^32","-536870912"
FQ069401,2,0x7000c000,0x0fff0444,536870912,32,"536870912/2^32","536870912"
FQ069402,2,0x7000c000,0x0fff0555,536870912,32,"536870912/2^32","536870912"
FQ069403,2,0x7000c000,0x0fff0aaa,-536870912,32,"-536870912/2^32","-536870912"
FQ069404,2,0x7000c000,0x0fff0bbb,-536870912,32,"-536870912/2^32","-536870912"
FQ069405,2,0x7000c000,0x0fff0ccc,536870912,32,"536870912/2^32","536870912"
FQ069406,2,0x7000c000,0x0fff0ddd,-1610612736,32,"-1610612736/2^32","-1610612736"
