row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ054698,2,0x25000050,0x00000383,-805306368,32,"-805306368/2^32","-805306368"
FQ054699,2,0x25000050,0x00000787,536870912,32,"536870912/2^32","536870912"
FQ054700,2,0x25000050,0x00000989,805306368,32,"805306368/2^32","805306368"
FQ054701,2,0x25000050,0x00000e8e,-536870912,32,"-536870912/2^32","-536870912"
FQ054702,2,0x25000050,0x00000f8f,-805306368,32,"-805306368/2^32","-805306368"
FQ054703,2,0x25000050,0x22200d8d,-301989888,32,"-301989888/2^32","-301989888"
FQ054704,2,0x25000050,0x33300d8d,-335544320,32,"-335544320/2^32","-335544320"
FQ054705,2,0x25000050,0xaaa00d8d,-301989888,32,"-301989888/2^32","-301989888"
FQ054706,2,0x25000050,0xbbb00d8d,-402653184,32,"-402653184/2^32","-402653184"
FQ054707,2,0x25000050,0xccc00989,-402653184,32,"-402653184/2^32","-402653184"
FQ054708,2,0x25000050,0xccc00d8d,-402653184,32,"-402653184/2^32","-402653184"
