row_id,r,u,v
1,1,0xf01a8cca,0x6bafb001
2,1,0xf01a8cca,0x13b850b9
3,1,0xf01a8cca,0x16cb2477
4,1,0xf01a8cca,0xcafd7150
5,1,0x10978b46,0x621c5d24
6,1,0x10978b46,0xb653e8bc
7,1,0x10978b46,0xb01c5d54
8,1,0x10978b46,0xa71a2a4f
9,1,0x170cfb26,0x5e2608b2
10,1,0x170cfb26,0xcf81d532
11,1,0x170cfb26,0x2c7c589d
12,1,0x170cfb26,0xbe6fa8ec
13,1,0xffd48a92,0x81e9c263
14,1,0xffd48a92,0xaa9666ea
15,1,0xffd48a92,0x63b724d0
16,1,0xffd48a92,0x41c11447
17,1,0xf4961739,0xde611b61
18,1,0xf4961739,0xb28447f8
19,1,0xf4961739,0xb4400774
20,1,0xf4961739,0x137a114f
21,1,0x9c5b1947,0x69c622d3
22,1,0x9c5b1947,0x1610f8d9
23,1,0x9c5b1947,0xdce498a4
24,1,0x9c5b1947,0xcbfcd10f
25,1,0xfc486129,0x5e7ef1b9
26,1,0xfc486129,0xeb35bf91
27,1,0xfc486129,0xa59355de
28,1,0xfc486129,0x3e9a09f5
29,1,0x30a1d51f,0xfba553b4
30,1,0x30a1d51f,0x5e4f9a73
31,1,0x30a1d51f,0xa5030b83
32,1,0x30a1d51f,0xa3468ac4
33,1,0x477532b8,0x1c9858a9
34,1,0x477532b8,0xaa7ba39f
35,1,0x477532b8,0xe9514b42
36,1,0x477532b8,0x4f86a24c
37,1,0xaada23f0,0x6c015ddf
38,1,0xaada23f0,0x2f2e75ed
39,1,0xaada23f0,0x41b4de3b
40,1,0xaada23f0,0xe5ef21ac
41,1,0xdc4ac3e8,0xc7013512
42,1,0xdc4ac3e8,0x8479b2a6
43,1,0xdc4ac3e8,0xe2498ad6
44,1,0xdc4ac3e8,0x944b7498
45,1,0x9b329174,0x39ba0394
46,1,0x9b329174,0xbad215d3
47,1,0x9b329174,0x6cb00c81
48,1,0x9b329174,0xa04f07ba
49,1,0x04b74146,0x55ed82f9
50,1,0x04b74146,0x10190cc2
51,1,0x04b74146,0xc8601836
52,1,0x04b74146,0x40470b66
53,1,0x5992f77b,0xf0ae086c
54,1,0x5992f77b,0x351713e1
55,1,0x5992f77b,0xe031026a
56,1,0x5992f77b,0x7c6e87a0
57,1,0x5aa83eb6,0x114873b0
58,1,0x5aa83eb6,0x5122cfc6
59,1,0x5aa83eb6,0x4f5cc89c
60,1,0x5aa83eb6,0xf9f485ef
61,1,0xacb0d07a,0x6066dfba
62,1,0xacb0d07a,0x36817d9a
63,1,0xacb0d07a,0x6b295c81
64,1,0xacb0d07a,0x1a7919e4
65,1,0x883f3f1c,0x33bc991b
66,1,0x883f3f1c,0x022196ce
67,1,0x883f3f1c,0xe712cc86
68,1,0x883f3f1c,0x85d1c566
69,1,0xc8955b1f,0xcf691e38
70,1,0xc8955b1f,0xd5dc2dac
71,1,0xc8955b1f,0x4719898c
72,1,0xc8955b1f,0xd52ae423
73,1,0x9f2f522f,0xd80f2f36
74,1,0x9f2f522f,0x08660a2b
75,1,0x9f2f522f,0x361f6df4
76,1,0x9f2f522f,0xeaa1026d
77,1,0xa9c385e4,0x4fdae7f9
78,1,0xa9c385e4,0x053e3376
79,1,0xa9c385e4,0x176c5ead
80,1,0xa9c385e4,0xc0287417
81,1,0x0290fe35,0xa5926967
82,1,0x0290fe35,0x717fefac
83,1,0x0290fe35,0x2bcaceca
84,1,0x0290fe35,0x1bfbfecb
85,1,0x93c02111,0xa8997cbe
86,1,0x93c02111,0x40072e8b
87,1,0x93c02111,0x9cba8216
88,1,0x93c02111,0x005dc545
89,1,0xdd5fcbe2,0x30ed38ae
90,1,0xdd5fcbe2,0x5f583a5b
91,1,0xdd5fcbe2,0x61131395
92,1,0xdd5fcbe2,0x01f961ae
93,1,0x5527c42c,0xeede644a
94,1,0x5527c42c,0xb150238d
95,1,0x5527c42c,0x60d3d67b
96,1,0x5527c42c,0x0acb000d
97,1,0x5431875e,0x803f28b0
98,1,0x5431875e,0xe5804bb3
99,1,0x5431875e,0x859081d0
100,1,0x5431875e,0x463536dd
101,1,0x7b7c3cc2,0x9fc4b2e5
102,1,0x7b7c3cc2,0x010ad6e0
103,1,0x7b7c3cc2,0x4022624e
104,1,0x7b7c3cc2,0x5bbdc98f
105,1,0x53d866be,0x69569e5a
106,1,0x53d866be,0x1fb78075
107,1,0x53d866be,0xc441320d
108,1,0x53d866be,0x169d08c8
109,1,0xdd63182d,0x7bf1ea3b
110,1,0xdd63182d,0x71db008f
111,1,0xdd63182d,0x2734030a
112,1,0xdd63182d,0x4475389a
113,1,0x3dbdd58b,0x40238779
114,1,0x3dbdd58b,0xbae516f4
115,1,0x3dbdd58b,0x0a50bd47
116,1,0x3dbdd58b,0xb7d691a4
117,1,0x60ea620a,0x3dcf444d
118,1,0x60ea620a,0x8373120a
119,1,0x60ea620a,0xdcd32197
120,1,0x60ea620a,0xbe5c4649
121,1,0xb103944f,0xffcf6eb4
122,1,0xb103944f,0x96b3f8d7
123,1,0xb103944f,0xcfa55e35
124,1,0xb103944f,0x2915767d
125,1,0x14696393,0xcc13b958
126,1,0x14696393,0xa6784f35
127,1,0x14696393,0xbf3c5984
128,1,0x14696393,0x85b46db8
129,1,0x416dc83f,0xe9b69000
130,1,0x416dc83f,0x8f09cd9d
131,1,0x416dc83f,0x2001fc7f
132,1,0x416dc83f,0x64b123b7
133,1,0x35fd97ff,0x6eda6519
134,1,0x35fd97ff,0x267a1bf9
135,1,0x35fd97ff,0x9a1b944f
136,1,0x35fd97ff,0x26a77172
137,1,0x01d8aaa9,0x362ca485
138,1,0x01d8aaa9,0xc95b731c
139,1,0x01d8aaa9,0x0e3708b4
140,1,0x01d8aaa9,0x4a157814
141,1,0x2688b4ff,0xfba0da6e
142,1,0x2688b4ff,0xc8b02c81
143,1,0x2688b4ff,0x8e5aa7c5
144,1,0x2688b4ff,0x0097e505
145,1,0x7548b22b,0x7b52ca53
146,1,0x7548b22b,0xb82fb86b
147,1,0x7548b22b,0x0d3a7b06
148,1,0x7548b22b,0x333a1e47
149,1,0xf996a8e4,0x84d8b496
150,1,0xf996a8e4,0x3ac0551d
151,1,0xf996a8e4,0x0d556544
152,1,0xf996a8e4,0x663cd407
153,1,0x03db01e9,0xa61f8da2
154,1,0x03db01e9,0x77d7b487
155,1,0x03db01e9,0xb6891491
156,1,0x03db01e9,0xd9cbd4ce
157,1,0xf1873020,0x7cc8fc22
158,1,0xf1873020,0x0275e243
159,1,0xf1873020,0x7d93d432
160,1,0xf1873020,0x78b578a6
161,1,0x0f111b8a,0x6aceae88
162,1,0x0f111b8a,0x8e2cd32f
163,1,0x0f111b8a,0x0b07e95e
164,1,0x0f111b8a,0xce5e950e
165,1,0xe0608d40,0xe2437ee6
166,1,0xe0608d40,0xd7cefa2c
167,1,0xe0608d40,0x38651648
168,1,0xe0608d40,0xcad674bf
169,1,0x1c46de00,0x92a927cc
170,1,0x1c46de00,0x29cd1e71
171,1,0x1c46de00,0x528026e2
172,1,0x1c46de00,0x038514d3
173,1,0x0c289f9d,0x065bcf7b
174,1,0x0c289f9d,0x343d1272
175,1,0x0c289f9d,0xc2758ca0
176,1,0x0c289f9d,0xd147767d
177,1,0x4cd6dae6,0x0ad25ac3
178,1,0x4cd6dae6,0xddeed315
179,1,0x4cd6dae6,0xf5230581
180,1,0x4cd6dae6,0xff838c36
181,1,0xc94ee19c,0xa2050c98
182,1,0xc94ee19c,0x5a3ef09c
183,1,0xc94ee19c,0xe06c2056
184,1,0xc94ee19c,0xa94cccf7
185,1,0xc2889039,0x0b30809b
186,1,0xc2889039,0xcdd0ae67
187,1,0xc2889039,0x5ac3e3da
188,1,0xc2889039,0x50067ad1
189,1,0x23ec110c,0xbac28cf5
190,1,0x23ec110c,0x1e63b4a4
191,1,0x23ec110c,0x90f20675
192,1,0x23ec110c,0xddd732d7
193,1,0xd065de5d,0xe85b4e17
194,1,0xd065de5d,0xda71fc7e
195,1,0xd065de5d,0x21d9699f
196,1,0xd065de5d,0xa443854b
197,1,0x192a3346,0x41538f97
198,1,0x192a3346,0x1aa10efb
199,1,0x192a3346,0x4cf999ce
200,1,0x192a3346,0xa6ab80b8
201,1,0xc9abdab3,0x12f05b11
202,1,0xc9abdab3,0x1f4bbd97
203,1,0xc9abdab3,0x57c75ca1
204,1,0xc9abdab3,0x040f9782
205,1,0x3c433da9,0x11ecbb8d
206,1,0x3c433da9,0x19cde95d
207,1,0x3c433da9,0x5b5dcab9
208,1,0x3c433da9,0x13266432
209,1,0x913abe4a,0xded2f357
210,1,0x913abe4a,0x63f8d2a6
211,1,0x913abe4a,0xacd35fe0
