row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ031501,2,0x00b07000,0x0ddd1554,-402653184,32,"-402653184/2^32","-402653184"
FQ031502,2,0x00b07000,0x0ddd2bb9,402653184,32,"402653184/2^32","402653184"
FQ031503,2,0x00b07000,0x0ddd2cce,-402653184,32,"-402653184/2^32","-402653184"
FQ031504,2,0x00b07000,0x0ddd3330,402653184,32,"402653184/2^32","402653184"
FQ031505,2,0x00b07000,0x0ddd388b,-402653184,32,"-402653184/2^32","-402653184"
FQ031506,2,0x00b07000,0x0ddd3aa9,-402653184,32,"-402653184/2^32","-402653184"
FQ031507,2,0x00b07000,0x0ddd4440,402653184,32,"402653184/2^32","402653184"
FQ031508,2,0x00b07000,0x0ddd5114,-402653184,32,"-402653184/2^32","-402653184"
FQ031509,2,0x00b07000,0x0ddd688e,402653184,32,"402653184/2^32","402653184"
FQ031510,2,0x00b07000,0x0ddd6ff9,402653184,32,"402653184/2^32","402653184"
FQ031511,2,0x00b07000,0x0ddd7ccb,402653184,32,"402653184/2^32","402653184"
FQ031512,2,0x00b07000,0x0ddd7ee9,-402653184,32,"-402653184/2^32","-402653184"
FQ031513,2,0x00b07000,0x0ddd833b,-402653184,32,"-402653184/2^32","-402653184"
FQ031514,2,0x00b07000,0x0ddd866e,402653184,32,"402653184/2^32","402653184"
FQ031515,2,0x00b07000,0x0ddd8bb3,-402653184,32,"-402653184/2^32","-402653184"
FQ031516,2,0x00b07000,0x0ddd8cc4,805306368,32,"805306368/2^32","805306368"
FQ031517,2,0x00b07000,0x0ddd8ee6,-402653184,32,"-402653184/2^32","-402653184"
FQ031518,2,0x00b07000,0x0ddd9dd4,402653184,32,"402653184/2^32","402653184"
FQ031519,2,0x00b07000,0x0ddda339,-402653184,32,"-402653184/2^32","-402653184"
FQ031520,2,0x00b07000,0x0dddacc6,402653184,32,"402653184/2^32","402653184"
FQ031521,2,0x00b07000,0x0dddb229,402653184,32,"402653184/2^32","402653184"
FQ031522,2,0x00b07000,0x0dddb883,-402653184,32,"-402653184/2^32","-402653184"
FQ031523,2,0x00b07000,0x0dddbbb0,402653184,32,"402653184/2^32","402653184"
FQ031524,2,0x00b07000,0x0dddc22e,-402653184,32,"-402653184/2^32","-402653184"
FQ031525,2,0x00b07000,0x0dddc77b,402653184,32,"402653184/2^32","402653184"
FQ031526,2,0x00b07000,0x0dddc884,805306368,32,"805306368/2^32","805306368"
FQ031527,2,0x00b07000,0x0dddcaa6,402653184,32,"402653184/2^32","402653184"
FQ031528,2,0x00b07000,0x0dddccc0,402653184,32,"402653184/2^32","402653184"
FQ031529,2,0x00b07000,0x0dddcff3,402653184,32,"402653184/2^32","402653184"
FQ031530,2,0x00b07000,0x0dddd994,402653184,32,"402653184/2^32","402653184"
FQ031531,2,0x00b07000,0x0ddde779,-402653184,32,"-402653184/2^32","-402653184"
FQ031532,2,0x00b07000,0x0ddde886,-402653184,32,"-402653184/2^32","-402653184"
FQ031533,2,0x00b07000,0x0dddf669,402653184,32,"402653184/2^32","402653184"
FQ031534,2,0x00b07000,0x0dddfcc3,402653184,32,"402653184/2^32","402653184"
