row_id,r,u,v
52,1,0x192acba3,0x1e57c657
21,1,0xc37ead06,0xc49c4200
11,1,0xda134ce8,0x9be2a0f3
5,1,0xf205cdbc,0x0e7dba18
2,1,0x4b3be2aa,0x720b50ac
60,1,0xfe816c44,0xcf8989e3
26,1,0xb01b6b33,0xf65b1a57
13,1,0x9fd00b0b,0x1e57c657
47,1,0x3f4a3a48,0xa40361cb
48,1,0x3f4a3a48,0x1646f04e
12,1,0xda134ce8,0x7828cfc2
34,1,0xdce226a5,0x720b50ac
19,1,0x6b73c88c,0x9bfb3e5c
23,1,0x8b179d92,0xfce06b4c
30,1,0xeb253909,0x878fa9d5
4,1,0x4b3be2aa,0xa40361cb
57,1,0xbc193210,0xfce06b4c
7,1,0xf205cdbc,0xa40361cb
18,1,0x6b73c88c,0xcf8989e3
31,1,0x2e6517a4,0xa40361cb
20,1,0xc37ead06,0xc41a60c3
61,1,0x39b4b59f,0xca4fa134
44,1,0x21ac2f51,0xa734e86f
51,1,0x192acba3,0x403ad932
53,1,0x6eda381a,0x8e7f0c6c
56,1,0x9b9e89d2,0x4aeb3005
40,1,0xa201a353,0x7828cfc2
15,1,0x9fd00b0b,0xb8526e9d
28,1,0x14989bb0,0x349e75c2
42,1,0x02c01f57,0xc49c4200
39,1,0xa201a353,0x0e7dba18
6,1,0xf205cdbc,0x8e7f0c6c
50,1,0xf76e5533,0x349e75c2
49,1,0xf76e5533,0x9bfb3e5c
16,1,0x9fd00b0b,0x8e7f0c6c
43,1,0x21ac2f51,0x720b50ac
46,1,0x1767fe3a,0x0363f5b0
55,1,0x9b9e89d2,0x9be2a0f3
10,1,0xda134ce8,0xf65b1a57
62,1,0x39b4b59f,0xb8526e9d
22,1,0xc37ead06,0x0e7dba18
64,1,0x0f0fded9,0xa6ce2da1
14,1,0x9fd00b0b,0x2b02658a
54,1,0x6eda381a,0xebc348f1
29,1,0xeb253909,0x4aeb3005
8,1,0xf205cdbc,0xfce06b4c
38,1,0xd0256280,0xf65b1a57
17,1,0x6b73c88c,0xa6ce2da1
9,1,0xda134ce8,0x720b50ac
3,1,0x4b3be2aa,0x0e7dba18
32,1,0x2e6517a4,0x1646f04e
36,1,0x04a3318e,0x403ad932
37,1,0xd0256280,0x97289abe
59,1,0xfe816c44,0x13cccf31
63,1,0x0f0fded9,0xc41a60c3
41,1,0x02c01f57,0x878fa9d5
25,1,0xb01b6b33,0xa734e86f
24,1,0x8b179d92,0x13cccf31
1,1,0x4b3be2aa,0xf65b1a57
58,1,0xbc193210,0x97289abe
33,1,0xdce226a5,0xca4fa134
27,1,0x14989bb0,0x0363f5b0
35,1,0x04a3318e,0xebc348f1
45,1,0x1767fe3a,0x2b02658a
