row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ113178,3,0x0000e000,0x01011110,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ113179,3,0x0000e000,0x01011223,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113180,3,0x0000e000,0x01011332,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ113181,3,0x0000e000,0x01011554,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ113182,3,0x0000e000,0x01011667,13194139533312,48,"13194139533312/2^48","201326592"
FQ113183,3,0x0000e000,0x01011776,8796093022208,48,"8796093022208/2^48","134217728"
FQ113184,3,0x0000e000,0x01011aab,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113185,3,0x0000e000,0x01011ccd,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113186,3,0x0000e000,0x01011ffe,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113187,3,0x0000e000,0x01012113,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113188,3,0x0000e000,0x01012557,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113189,3,0x0000e000,0x01012bb9,8796093022208,48,"8796093022208/2^48","134217728"
FQ113190,3,0x0000e000,0x01012cce,8796093022208,48,"8796093022208/2^48","134217728"
FQ113191,3,0x0000e000,0x01012eec,8796093022208,48,"8796093022208/2^48","134217728"
FQ113192,3,0x0000e000,0x01013112,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ113193,3,0x0000e000,0x01013556,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ113194,3,0x0000e000,0x01013ccf,8796093022208,48,"8796093022208/2^48","134217728"
FQ113195,3,0x0000e000,0x01013eed,8796093022208,48,"8796093022208/2^48","134217728"
FQ113196,3,0x0000e000,0x01015114,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ113197,3,0x0000e000,0x01015227,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113198,3,0x0000e000,0x01015336,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ113199,3,0x0000e000,0x01015550,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ113200,3,0x0000e000,0x01015663,13194139533312,48,"13194139533312/2^48","201326592"
FQ113201,3,0x0000e000,0x01015772,8796093022208,48,"8796093022208/2^48","134217728"
FQ113202,3,0x0000e000,0x01015aaf,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113203,3,0x0000e000,0x01015cc9,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ113204,3,0x0000e000,0x01015ffa,-8796093022208,48,"-8796093022208/2^48","-134217728"
