row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ128940,3,0x00e00000,0x01110001,-12094627905536,48,"-12094627905536/2^48","-184549376"
FQ128941,3,0x00e00000,0x01110004,8796093022208,48,"8796093022208/2^48","134217728"
FQ128942,3,0x00e00000,0x01110005,-12094627905536,48,"-12094627905536/2^48","-184549376"
FQ128943,3,0x00e00000,0x01110009,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ128944,3,0x00e00000,0x0111000d,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ128945,3,0x00e00000,0x0111000e,6047313952768,48,"6047313952768/2^48","92274688"
FQ128946,3,0x00e00000,0x01110409,-7696581394432,48,"-7696581394432/2^48","-117440512"
FQ128947,3,0x00e00000,0x0111040d,-7696581394432,48,"-7696581394432/2^48","-117440512"
FQ128948,3,0x00e00000,0x0111050b,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ128949,3,0x00e00000,0x0111050e,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ128950,3,0x00e00000,0x01110603,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ128951,3,0x00e00000,0x01110605,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ128952,3,0x00e00000,0x01110701,6047313952768,48,"6047313952768/2^48","92274688"
FQ128953,3,0x00e00000,0x01110706,6047313952768,48,"6047313952768/2^48","92274688"
FQ128954,3,0x00e00000,0x01110801,10995116277760,48,"10995116277760/2^48","167772160"
FQ128955,3,0x00e00000,0x01110805,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ128956,3,0x00e00000,0x01110809,10995116277760,48,"10995116277760/2^48","167772160"
FQ128957,3,0x00e00000,0x0111080d,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ128958,3,0x00e00000,0x01110c01,10995116277760,48,"10995116277760/2^48","167772160"
FQ128959,3,0x00e00000,0x01110c05,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ128960,3,0x00e00000,0x01110c09,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ128961,3,0x00e00000,0x01110c0d,10995116277760,48,"10995116277760/2^48","167772160"
FQ128962,3,0x00e00000,0x02220003,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ128963,3,0x00e00000,0x03330003,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ128964,3,0x00e00000,0x0333000c,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ128965,3,0x00e00000,0x03330102,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ128966,3,0x00e00000,0x03330103,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ128967,3,0x00e00000,0x03330401,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ128968,3,0x00e00000,0x03330405,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ128969,3,0x00e00000,0x03330503,4947802324992,48,"4947802324992/2^48","75497472"
FQ128970,3,0x00e00000,0x03330506,4947802324992,48,"4947802324992/2^48","75497472"
FQ128971,3,0x00e00000,0x03330a04,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ128972,3,0x00e00000,0x03330a0e,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ128973,3,0x00e00000,0x03330b05,6597069766656,48,"6597069766656/2^48","100663296"
FQ128974,3,0x00e00000,0x03330b0e,6597069766656,48,"6597069766656/2^48","100663296"
FQ128975,3,0x00e00000,0x03330e03,4947802324992,48,"4947802324992/2^48","75497472"
FQ128976,3,0x00e00000,0x03330e0d,4947802324992,48,"4947802324992/2^48","75497472"
FQ128977,3,0x00e00000,0x03330f03,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ128978,3,0x00e00000,0x03330f0c,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ128979,3,0x00e00000,0x04440004,8796093022208,48,"8796093022208/2^48","134217728"
FQ128980,3,0x00e00000,0x0444000e,13194139533312,48,"13194139533312/2^48","201326592"
FQ128981,3,0x00e00000,0x04440104,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ128982,3,0x00e00000,0x04440105,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ128983,3,0x00e00000,0x0444010e,6597069766656,48,"6597069766656/2^48","100663296"
FQ128984,3,0x00e00000,0x0444010f,6597069766656,48,"6597069766656/2^48","100663296"
FQ128985,3,0x00e00000,0x04440501,8796093022208,48,"8796093022208/2^48","134217728"
FQ128986,3,0x00e00000,0x04440504,8796093022208,48,"8796093022208/2^48","134217728"
