row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ118277,3,0x00060000,0x00222002,-13194139533312,48,"-13194139533312/2^48","-201326592"
FQ118278,3,0x00060000,0x00227007,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118279,3,0x00060000,0x00229009,5497558138880,48,"5497558138880/2^48","83886080"
FQ118280,3,0x00060000,0x0022a00a,10995116277760,48,"10995116277760/2^48","167772160"
FQ118281,3,0x00060000,0x0022d00d,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118282,3,0x00060000,0x0022f00f,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118283,3,0x00060000,0x00333003,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118284,3,0x00060000,0x00335005,5497558138880,48,"5497558138880/2^48","83886080"
FQ118285,3,0x00060000,0x00444004,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ118286,3,0x00060000,0x00446006,10995116277760,48,"10995116277760/2^48","167772160"
FQ118287,3,0x00060000,0x00447007,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118288,3,0x00060000,0x0044f00f,6597069766656,48,"6597069766656/2^48","100663296"
FQ118289,3,0x00060000,0x00664004,6597069766656,48,"6597069766656/2^48","100663296"
FQ118290,3,0x00060000,0x00666006,13194139533312,48,"13194139533312/2^48","201326592"
FQ118291,3,0x00060000,0x00667007,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ118292,3,0x00060000,0x00668008,8796093022208,48,"8796093022208/2^48","134217728"
FQ118293,3,0x00060000,0x0066b00b,8796093022208,48,"8796093022208/2^48","134217728"
FQ118294,3,0x00060000,0x0066c00c,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118295,3,0x00060000,0x0066f00f,13194139533312,48,"13194139533312/2^48","201326592"
FQ118296,3,0x00060000,0x00881001,17592186044416,48,"17592186044416/2^48","268435456"
FQ118297,3,0x00060000,0x00882002,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ118298,3,0x00060000,0x00885005,17592186044416,48,"17592186044416/2^48","268435456"
FQ118299,3,0x00060000,0x00886006,17592186044416,48,"17592186044416/2^48","268435456"
FQ118300,3,0x00060000,0x00887007,35184372088832,48,"35184372088832/2^48","536870912"
FQ118301,3,0x00060000,0x00888008,35184372088832,48,"35184372088832/2^48","536870912"
FQ118302,3,0x00060000,0x00889009,17592186044416,48,"17592186044416/2^48","268435456"
FQ118303,3,0x00060000,0x0088a00a,17592186044416,48,"17592186044416/2^48","268435456"
FQ118304,3,0x00060000,0x0088d00d,-17592186044416,48,"-17592186044416/2^48","-268435456"
FQ118305,3,0x00060000,0x0088e00e,17592186044416,48,"17592186044416/2^48","268435456"
FQ118306,3,0x00060000,0x00999009,6597069766656,48,"6597069766656/2^48","100663296"
FQ118307,3,0x00060000,0x00aa1001,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118308,3,0x00060000,0x00aa2002,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118309,3,0x00060000,0x00aa5005,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118310,3,0x00060000,0x00aa8008,6597069766656,48,"6597069766656/2^48","100663296"
FQ118311,3,0x00060000,0x00aa9009,5497558138880,48,"5497558138880/2^48","83886080"
FQ118312,3,0x00060000,0x00aaa00a,13194139533312,48,"13194139533312/2^48","201326592"
FQ118313,3,0x00060000,0x00aad00d,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118314,3,0x00060000,0x00aaf00f,-12094627905536,48,"-12094627905536/2^48","-184549376"
FQ118315,3,0x00060000,0x00bb1001,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118316,3,0x00060000,0x00bb6006,5497558138880,48,"5497558138880/2^48","83886080"
FQ118317,3,0x00060000,0x00bbb00b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118318,3,0x00060000,0x00cc3003,10995116277760,48,"10995116277760/2^48","167772160"
FQ118319,3,0x00060000,0x00cc6006,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118320,3,0x00060000,0x00cce00e,6597069766656,48,"6597069766656/2^48","100663296"
FQ118321,3,0x00060000,0x00dd6006,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118322,3,0x00060000,0x00ee5005,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118323,3,0x00060000,0x00ee7007,6597069766656,48,"6597069766656/2^48","100663296"
FQ118324,3,0x00060000,0x00ee8008,13194139533312,48,"13194139533312/2^48","201326592"
FQ118325,3,0x00060000,0x01224004,6597069766656,48,"6597069766656/2^48","100663296"
FQ118326,3,0x00060000,0x01226006,7696581394432,48,"7696581394432/2^48","117440512"
FQ118327,3,0x00060000,0x01227007,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118328,3,0x00060000,0x0122c00c,6597069766656,48,"6597069766656/2^48","100663296"
FQ118329,3,0x00060000,0x0122d00d,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118330,3,0x00060000,0x0122e00e,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ118331,3,0x00060000,0x01331001,5497558138880,48,"5497558138880/2^48","83886080"
FQ118332,3,0x00060000,0x01332002,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ118333,3,0x00060000,0x01335005,5497558138880,48,"5497558138880/2^48","83886080"
FQ118334,3,0x00060000,0x01443003,7696581394432,48,"7696581394432/2^48","117440512"
FQ118335,3,0x00060000,0x01446006,5497558138880,48,"5497558138880/2^48","83886080"
FQ118336,3,0x00060000,0x01663003,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118337,3,0x00060000,0x01666006,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ118338,3,0x00060000,0x01667007,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ118339,3,0x00060000,0x0166c00c,6597069766656,48,"6597069766656/2^48","100663296"
FQ118340,3,0x00060000,0x0166e00e,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ118341,3,0x00060000,0x0166f00f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ118342,3,0x00060000,0x01882002,8796093022208,48,"8796093022208/2^48","134217728"
FQ118343,3,0x00060000,0x01887007,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ118344,3,0x00060000,0x01888008,17592186044416,48,"17592186044416/2^48","268435456"
FQ118345,3,0x00060000,0x0188a00a,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ118346,3,0x00060000,0x0188f00f,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ118347,3,0x00060000,0x0199f00f,6597069766656,48,"6597069766656/2^48","100663296"
FQ118348,3,0x00060000,0x01aa1001,9895604649984,48,"9895604649984/2^48","150994944"
FQ118349,3,0x00060000,0x01aa6006,-7696581394432,48,"-7696581394432/2^48","-117440512"
FQ118350,3,0x00060000,0x01aab00b,8796093022208,48,"8796093022208/2^48","134217728"
FQ118351,3,0x00060000,0x01aad00d,5497558138880,48,"5497558138880/2^48","83886080"
FQ118352,3,0x00060000,0x01bba00a,-8796093022208,48,"-8796093022208/2^48","-134217728"
