# schema=way1-exact-shard-v2
# implementation=grouped_u
# query_sha256=f8bb7508a1d5a389ebe888775b3873ed891761cee20f8f2b84ebf3db75ef9a81
# program_sha256=a9994bf381cd700ff9f4491bc1d548e29b7801930573f7a7f2b9cff524c96943
# range_start=66741
# range_end=89332
# plaintext_count=22591
# permutation_evaluations=22591
# u_parity_evaluations=2756102
# v_parity_evaluations=11566592
# logical_query_updates=11566592
# unique_u=122
# unique_v=426
# threads=8
r,u,v,numerator,denominator
2,0x20905000,0x0555599c,-8617,22591
2,0x00600004,0x0500c995,-1,22591
2,0x1000a000,0x0aaa0999,6207,22591
2,0x700000d0,0x955c0ddd,-2889,22591
2,0x00507000,0x0ddd4ffb,8617,22591
2,0x00009080,0x73340000,-4023,22591
2,0x00047000,0x9dd40100,2167,22591
2,0x200040e0,0xcdd10888,3511,22591
2,0xb000e000,0x0bbb0aaa,14399,22591
2,0xa0006000,0x09990aaa,14399,22591
2,0x00003010,0xb77c0000,-3607,22591
2,0x20905000,0x05554115,-8617,22591
2,0x00600004,0x0500799e,1,22591
2,0x1000a000,0x03330ccc,16809,22591
2,0x700000d0,0x5dd80ddd,1129,22591
2,0x00507000,0x0dddabb1,-8617,22591
2,0x00009080,0x3aa90000,-2025,22591
2,0x00047000,0x1ddc0900,2121,22591
2,0x200040e0,0x23310888,-3767,22591
2,0xb000e000,0x03330aaa,-1985,22591
2,0xa0006000,0x0eee0aaa,-7767,22591
2,0x00003010,0x1bba0000,-3103,22591
2,0x20905000,0x05559ee7,8617,22591
2,0x00600004,0x05007dda,-1,22591
2,0x1000a000,0x02220ddd,10177,22591
2,0x700000d0,0x34470ddd,297,22591
2,0x00507000,0x0ddd5ffa,8617,22591
2,0x00009080,0x9ff60000,-1097,22591
2,0x00047000,0xddd00e00,2167,22591
2,0x200040e0,0x1ffe0888,3593,22591
2,0xb000e000,0x07770eee,14399,22591
2,0xa0006000,0x09990111,14399,22591
2,0x00003010,0x18890000,969,22591
2,0x20905000,0x0555dcc1,-8617,22591
2,0x00600004,0x0100add7,16945,22591
2,0x1000a000,0x02220999,-10177,22591
2,0x700000d0,0xdbb60ddd,2239,22591
2,0x00507000,0x0ddd1eef,-8617,22591
2,0x00009080,0xdaa70000,2455,22591
2,0x00047000,0xedd30f00,2143,22591
2,0x200040e0,0xb44f0888,-105,22591
2,0xb000e000,0x0fff0eee,14399,22591
2,0xa0006000,0x0eee0222,-7767,22591
2,0x00003010,0xe8860000,-1239,22591
2,0x20905000,0x05554eea,8617,22591
2,0x00600004,0x0100299b,16945,22591
2,0x1000a000,0x0aaa0ddd,-6207,22591
2,0x700000d0,0x31120ddd,3775,22591
2,0x00507000,0x0ddd3112,8617,22591
2,0x00009080,0x72250000,-5663,22591
2,0x00047000,0x1ddc0600,-4289,22591
2,0x200040e0,0xa11b0888,-3487,22591
2,0xb000e000,0x03330eee,1985,22591
2,0xa0006000,0x01110aaa,-1985,22591
2,0x00003010,0x977e0000,2487,22591
2,0x20905000,0x05554551,8617,22591
2,0x00600004,0x0100edd3,-16945,22591
2,0x1000a000,0x0ccc0ccc,6207,22591
2,0x700000d0,0x56630ddd,-2559,22591
2,0x00507000,0x0ddd7443,8617,22591
2,0x00009080,0x6ee80000,-1281,22591
2,0x00047000,0xddd00100,2177,22591
2,0x200040e0,0xa44e0888,7607,22591
2,0xb000e000,0x03330666,1985,22591
2,0xa0006000,0x06660222,-7767,22591
2,0x00003010,0xb66d0000,-1919,22591
2,0x20905000,0x05552331,8617,22591
2,0x00600004,0x01008991,-16945,22591
2,0x1000a000,0x0aaa0555,-6207,22591
2,0x700000d0,0x32210ddd,-297,22591
2,0x00507000,0x0ddde11f,8617,22591
2,0x00009080,0x966f0000,2591,22591
2,0x00047000,0xedd30500,-2177,22591
2,0x200040e0,0xf33c0888,-4169,22591
2,0xb000e000,0x07770aaa,-14399,22591
2,0xa0006000,0x09990eee,-14399,22591
2,0x00003010,0xdff20000,769,22591
2,0x20905000,0x0555a339,-8617,22591
2,0x00600004,0x05000ddd,1,22591
2,0x1000a000,0x06660444,6207,22591
2,0x700000d0,0x91180ddd,2889,22591
2,0x00507000,0x0ddd5114,-8617,22591
2,0x00009080,0xfcc30000,-457,22591
2,0x00047000,0x9dd40500,-2121,22591
2,0x200040e0,0xbcc70888,1943,22591
2,0xb000e000,0x0bbb0eee,-14399,22591
2,0xa0006000,0x01110222,-1985,22591
2,0x00003010,0x499d0000,-3785,22591
2,0x20905000,0x05551554,-8617,22591
2,0x00600004,0x0500f996,-1,22591
2,0x1000a000,0x0aaa0ccc,-6207,22591
2,0x700000d0,0xfee10ddd,4087,22591
2,0x00507000,0x0dddb55e,8617,22591
2,0x00009080,0xc8840000,-3593,22591
2,0x00047000,0x9dd40b00,-4329,22591
2,0x200040e0,0x8cc40888,3689,22591
2,0xb000e000,0x07770666,14399,22591
2,0xa0006000,0x09990666,-14399,22591
2,0x00003010,0xe9970000,-2879,22591
2,0x20905000,0x05556cca,8617,22591
2,0x00600004,0x0500399a,-1,22591
2,0x1000a000,0x0aaa0666,-6207,22591
2,0x700000d0,0x71160ddd,-2103,22591
2,0x00507000,0x0ddd4eea,8617,22591
2,0x00009080,0xf44b0000,3639,22591
2,0x00047000,0x4dd90400,-33,22591
2,0x200040e0,0xb00b0888,4201,22591
2,0xb000e000,0x0bbb0666,-14399,22591
2,0xa0006000,0x0ccc0aaa,8617,22591
2,0x00003010,0x9bb20000,-2487,22591
2,0x20905000,0x05555114,-8617,22591
2,0x00600004,0x0d00833b,1,22591
2,0x1000a000,0x09990ccc,-15959,22591
2,0x700000d0,0xdff20ddd,-191,22591
2,0x00507000,0x0ddd8880,-8617,22591
2,0x00009080,0xbaa10000,-4161,22591
2,0x00047000,0x6ddb0500,23,22591
2,0x200040e0,0xbaa10888,-3991,22591
2,0xb000e000,0x07770555,14399,22591
2,0xa0006000,0x09990bbb,14399,22591
2,0x00003010,0xddd00000,-1279,22591
2,0x20905000,0x05554773,8617,22591
2,0x00600004,0x05000999,-1,22591
2,0x1000a000,0x02220444,10177,22591
2,0x700000d0,0x3eed0ddd,-1751,22591
2,0x00507000,0x0ddd1554,-8617,22591
2,0x00009080,0x21130000,-929,22591
2,0x00047000,0xbdd60900,-4289,22591
2,0x200040e0,0xfbb40888,1975,22591
2,0xb000e000,0x0bbb0222,14399,22591
2,0xa0006000,0x09990ccc,-14399,22591
2,0x00003010,0x866e0000,1407,22591
2,0x20905000,0x05557ccb,8617,22591
2,0x00600004,0x0500b992,1,22591
2,0x1000a000,0x0bbb0444,425,22591
2,0x700000d0,0x17760ddd,-4961,22591
2,0x00507000,0x0ddd6553,8617,22591
2,0x00009080,0x933a0000,-951,22591
2,0x00047000,0xcdd10b00,2113,22591
2,0x200040e0,0xfee10888,-3615,22591
2,0xb000e000,0x07770333,-14399,22591
2,0xa0006000,0x06660aaa,-7767,22591
2,0x00003010,0x57720000,-2391,22591
2,0x20905000,0x0555699f,-8617,22591
2,0x00600004,0x0d000111,-1,22591
2,0x1000a000,0x0aaa0aaa,6207,22591
2,0x700000d0,0xe7790ddd,-1473,22591
2,0x00507000,0x0dddf44b,-8617,22591
2,0x00009080,0xfbb40000,-3999,22591
2,0x00047000,0xfdd20e00,2089,22591
2,0x200040e0,0xacc60888,3511,22591
2,0xb000e000,0x0fff0333,-14399,22591
2,0xa0006000,0x0bbb0222,14399,22591
2,0x00003010,0xc77b0000,673,22591
2,0x20905000,0x0555fcc3,-8617,22591
2,0x00600004,0x01002ddf,-16945,22591
2,0x1000a000,0x02220eee,10177,22591
2,0x700000d0,0x23310ddd,-1121,22591
2,0x00507000,0x0ddd4773,8617,22591
2,0x00009080,0x25570000,2977,22591
2,0x00047000,0xedd30b00,2143,22591
2,0x200040e0,0x7ccb0888,-1527,22591
2,0xb000e000,0x0fff0ccc,14399,22591
2,0xa0006000,0x09990333,14399,22591
2,0x00003010,0xe33d0000,1217,22591
2,0x20905000,0x05554cc8,8617,22591
2,0x00600004,0x0500fdd2,1,22591
2,0x1000a000,0x02220aaa,-10177,22591
2,0x700000d0,0xeff10ddd,4671,22591
2,0x00507000,0x0ddd7552,8617,22591
2,0x00009080,0x5bbe0000,-1001,22591
2,0x00047000,0xedd30700,2121,22591
2,0x200040e0,0x599c0888,-1599,22591
2,0xb000e000,0x07770ccc,14399,22591
2,0xa0006000,0x09990222,14399,22591
2,0x00003010,0x17760000,-993,22591
2,0x20905000,0x0555d994,8617,22591
2,0x00600004,0x01006ddb,16945,22591
2,0x1000a000,0x0aaa0111,6207,22591
2,0x700000d0,0xe33d0ddd,-4671,22591
2,0x00507000,0x0ddd9990,-8617,22591
2,0x00009080,0xb55e0000,2089,22591
2,0x00047000,0x4dd90e00,4287,22591
