# schema=way1-exact-shard-v2
# implementation=grouped_uv
# query_sha256=5b19da744dc79bde4b3c93806d1ef0e686f6fa1dfe07340454965de4c8bece00
# program_sha256=36acfe61f25ad7b2fed0e82373c42775ce1c63ea00cc39be47aa9a65cf820dca
# range_start=126045
# range_end=131072
# plaintext_count=5027
# permutation_evaluations=5027
# u_parity_evaluations=40216
# v_parity_evaluations=839509
# logical_query_updates=2573824
# unique_u=8
# unique_v=167
# threads=8
r,u,v,numerator,denominator
3,0x25f0c584,0xb2a32963,83,5027
3,0x32c0641d,0x51ceacf3,31,5027
3,0x8f2ecae1,0xfcc6daf5,-85,5027
3,0xade9b4e0,0x01722e1e,65,5027
3,0xbabb33e3,0x679bec19,31,5027
3,0xbabb33e3,0x5bb0b2ff,-7,5027
3,0xbabb33e3,0x6ac1fd5d,-15,5027
3,0x32c0641d,0xb2a32963,-41,5027
3,0x32c0641d,0x795341a2,77,5027
3,0xade9b4e0,0xb45e8ded,-79,5027
3,0x25f0c584,0x6fccbf88,-23,5027
3,0x8f2ecae1,0x6bea2b3a,-203,5027
3,0xade9b4e0,0x80c61e87,23,5027
3,0xbabb33e3,0x2ea3674e,13,5027
3,0x25f0c584,0x8aaf26d1,147,5027
3,0x25f0c584,0xfcc6daf5,-61,5027
3,0xade9b4e0,0xfc6b87f0,219,5027
3,0x01db7a2b,0x8267f7e1,111,5027
3,0x32c0641d,0x92088483,11,5027
3,0x669e4dbf,0xf414309d,71,5027
3,0xbabb33e3,0xa0a3a7a0,-69,5027
3,0x8f2ecae1,0x682182b3,-107,5027
3,0x669e4dbf,0xad76b9cc,-3,5027
3,0x32c0641d,0xf414309d,91,5027
3,0xade9b4e0,0x46cb3586,45,5027
3,0x669e4dbf,0xb45e8ded,35,5027
3,0xade9b4e0,0xa36fc5ac,-41,5027
3,0x32c0641d,0xd0542d4f,31,5027
3,0x25f0c584,0x8fa0d7a7,27,5027
3,0x01db7a2b,0x85e1172d,51,5027
3,0x8f2ecae1,0xfc2a458f,-63,5027
3,0x32c0641d,0x6d957c23,7,5027
3,0xade9b4e0,0x98d4182f,63,5027
3,0x25f0c584,0x7da36075,-113,5027
3,0x32c0641d,0xdad2ac29,-29,5027
3,0xade9b4e0,0x38ca6118,-97,5027
3,0xade9b4e0,0x3581df33,-15,5027
3,0x8f2ecae1,0x29b1b908,17,5027
3,0xade9b4e0,0xfc2a458f,63,5027
3,0xbabb33e3,0x0e95a270,-53,5027
3,0x8f2ecae1,0x3581df33,43,5027
3,0x8f2ecae1,0x6b556f1d,-51,5027
3,0xbabb33e3,0x2fb2100e,19,5027
3,0xbabb33e3,0x1eb10f06,-73,5027
3,0x32c0641d,0x464c484f,-75,5027
3,0x8f2ecae1,0xe4b60034,-7,5027
3,0xade9b4e0,0xddab1bbb,-41,5027
3,0x25f0c584,0x1ceb5c0f,31,5027
3,0x8f2ecae1,0xe564b06c,109,5027
3,0x32c0641d,0xbc909452,157,5027
3,0xbabb33e3,0x98d4182f,291,5027
3,0xade9b4e0,0x8998f3be,-65,5027
3,0x669e4dbf,0x1eb10f06,25,5027
3,0x669e4dbf,0x20049c16,7,5027
3,0x8f2ecae1,0x46347e29,111,5027
3,0xbabb33e3,0x2b736b89,41,5027
3,0xbabb33e3,0x4d5cf120,-31,5027
3,0xade9b4e0,0x1eb10f06,3,5027
3,0x32c0641d,0xd5ba5d17,117,5027
3,0x8f2ecae1,0xf414309d,-37,5027
3,0x8f2ecae1,0xbf040c64,71,5027
3,0x8f2ecae1,0x2ea3674e,-89,5027
3,0x01db7a2b,0xb21532b2,23,5027
3,0x32c0641d,0x59a7785c,-93,5027
3,0x669e4dbf,0x6d957c23,-25,5027
3,0x669e4dbf,0x4cb175a2,77,5027
3,0xade9b4e0,0x1a5ae8a3,-25,5027
3,0xade9b4e0,0xdad2ac29,41,5027
3,0x32c0641d,0x04aab030,-47,5027
3,0xade9b4e0,0xf5ae665d,-25,5027
3,0xade9b4e0,0xfcc6daf5,-35,5027
3,0xbabb33e3,0x9781fb46,45,5027
3,0xbabb33e3,0xed0b3305,-25,5027
3,0xbabb33e3,0x67aba996,-13,5027
3,0x8f2ecae1,0xd0542d4f,71,5027
3,0x8f2ecae1,0x3f6731af,27,5027
3,0x01db7a2b,0x93dbda7b,169,5027
3,0x8f2ecae1,0xcc4dbd59,-11,5027
3,0x669e4dbf,0x8edf2451,-101,5027
3,0x01db7a2b,0xed0b3305,43,5027
3,0xade9b4e0,0x92088483,-51,5027
3,0xbabb33e3,0xddab1bbb,51,5027
3,0xade9b4e0,0x9487dd7f,-47,5027
3,0x669e4dbf,0x2b736b89,31,5027
3,0xbabb33e3,0xa06025fe,25,5027
3,0xade9b4e0,0x0e95a270,15,5027
3,0x25f0c584,0x8998f3be,73,5027
3,0x32c0641d,0x20049c16,-129,5027
3,0xade9b4e0,0xdf4e5f18,-95,5027
3,0x32c0641d,0x049c2005,-7,5027
3,0x8f2ecae1,0x1ceb5c0f,23,5027
3,0x669e4dbf,0x0a353f46,59,5027
3,0x01db7a2b,0x1e5deeab,-139,5027
3,0x01db7a2b,0xe76b795a,19,5027
3,0x8f2ecae1,0x93dbda7b,-53,5027
3,0xade9b4e0,0xad76b9cc,-9,5027
3,0x01db7a2b,0xc37dab8d,27,5027
3,0xbabb33e3,0x3c0be849,-7,5027
3,0x25f0c584,0xed6a6400,-69,5027
3,0xade9b4e0,0xd6d37b5a,35,5027
3,0x8f2ecae1,0x20049c16,-1,5027
3,0x8f2ecae1,0x8c1518d6,-61,5027
3,0xade9b4e0,0x8aaf26d1,-47,5027
3,0xbabb33e3,0x55cd727f,53,5027
3,0x32c0641d,0x1eb10f06,97,5027
3,0x669e4dbf,0x4003faa9,-61,5027
3,0x32c0641d,0x49b038e5,89,5027
3,0x32c0641d,0x315f89f9,13,5027
3,0x01db7a2b,0xa460ccff,109,5027
3,0xade9b4e0,0xcf9266d1,-7,5027
3,0xbabb33e3,0xf414309d,-63,5027
3,0x32c0641d,0x287d163c,-123,5027
3,0x01db7a2b,0x4eb9cd9e,79,5027
3,0xade9b4e0,0xe27649c2,-23,5027
3,0xbabb33e3,0xcf26790a,45,5027
3,0xade9b4e0,0xb321ce80,7,5027
3,0x32c0641d,0xf82294b0,57,5027
3,0xbabb33e3,0xdad2ac29,1,5027
3,0x8f2ecae1,0xce3502ee,9,5027
3,0x32c0641d,0x1b618581,77,5027
3,0xbabb33e3,0xa460ccff,33,5027
3,0xade9b4e0,0x2fd4d3c4,-11,5027
3,0x32c0641d,0xc37dab8d,-15,5027
3,0x32c0641d,0xa460ccff,-17,5027
3,0x669e4dbf,0x08f0cf5b,9,5027
3,0x8f2ecae1,0x59a7785c,-5,5027
3,0xade9b4e0,0x7b8c2a7e,-17,5027
3,0xbabb33e3,0x9abb6012,15,5027
3,0x669e4dbf,0x4f9f3d03,113,5027
3,0x8f2ecae1,0x9487dd7f,-21,5027
3,0x8f2ecae1,0x96d9aac1,-49,5027
3,0x25f0c584,0x59a7785c,-1,5027
3,0xade9b4e0,0x1f6b1f81,59,5027
3,0x8f2ecae1,0xb00e3961,67,5027
3,0xbabb33e3,0x40800db7,-29,5027
3,0xade9b4e0,0x94a1c3d7,43,5027
3,0x8f2ecae1,0x7b8c2a7e,1,5027
3,0xbabb33e3,0xd70185d0,11,5027
3,0xade9b4e0,0x2067b44f,63,5027
3,0xbabb33e3,0x94a1c3d7,-1,5027
3,0x32c0641d,0x54682d4b,-57,5027
3,0xbabb33e3,0x0ae31663,67,5027
3,0x8f2ecae1,0x968436db,-75,5027
3,0x8f2ecae1,0x94a1c3d7,-87,5027
3,0x669e4dbf,0xf82294b0,-139,5027
3,0x8f2ecae1,0x6d9006b9,-45,5027
3,0x25f0c584,0x4f9f3d03,9,5027
3,0x8f2ecae1,0xdf4e5f18,131,5027
3,0x32c0641d,0xe27649c2,-49,5027
3,0x669e4dbf,0x93dbda7b,139,5027
3,0x8f2ecae1,0x2953032e,73,5027
3,0x669e4dbf,0x2fb2100e,29,5027
3,0xade9b4e0,0x9fbebafe,79,5027
3,0x669e4dbf,0x2067b44f,177,5027
3,0x8f2ecae1,0x470e923f,85,5027
3,0x32c0641d,0x2fb2100e,93,5027
3,0xbabb33e3,0xcc4dbd59,-45,5027
3,0xbabb33e3,0x46347e29,-35,5027
3,0x25f0c584,0xdf4e5f18,-17,5027
3,0xbabb33e3,0xe564b06c,75,5027
3,0x8f2ecae1,0x78e0ca4b,187,5027
3,0x25f0c584,0xfc2a458f,-31,5027
3,0x32c0641d,0x1e5deeab,23,5027
3,0xade9b4e0,0x51ceacf3,77,5027
3,0xade9b4e0,0xed0b3305,-65,5027
3,0xade9b4e0,0x2ea3674e,17,5027
3,0x669e4dbf,0xea564a96,63,5027
3,0x32c0641d,0x155f254a,-59,5027
3,0x669e4dbf,0xa30e6736,-117,5027
3,0x01db7a2b,0x2067b44f,-9,5027
3,0x669e4dbf,0x464c484f,65,5027
3,0x32c0641d,0x5c6fb15f,-9,5027
3,0x8f2ecae1,0x04aab030,65,5027
3,0xade9b4e0,0x1e5deeab,-39,5027
3,0xade9b4e0,0xb42b060d,1,5027
3,0xbabb33e3,0x59a7785c,109,5027
3,0x8f2ecae1,0xd6d37b5a,-111,5027
3,0x01db7a2b,0xfc2a458f,-13,5027
3,0x8f2ecae1,0x92088483,-109,5027
3,0x25f0c584,0x6b556f1d,-99,5027
3,0x32c0641d,0xbf040c64,-17,5027
3,0xbabb33e3,0xb29da8c6,-17,5027
3,0x669e4dbf,0x2a22af15,-21,5027
3,0xade9b4e0,0x4f9f3d03,67,5027
3,0x669e4dbf,0xbf040c64,-61,5027
3,0x8f2ecae1,0xff85ab52,-131,5027
3,0x669e4dbf,0x8998f3be,53,5027
3,0x669e4dbf,0x5c6fb15f,-5,5027
3,0xade9b4e0,0x5d7fcbc1,255,5027
3,0x32c0641d,0x94103bee,9,5027
3,0x32c0641d,0x470e923f,21,5027
3,0xade9b4e0,0x1ebd9cf3,-95,5027
3,0xbabb33e3,0xa36154e0,47,5027
3,0x32c0641d,0x94a1c3d7,-47,5027
3,0x8f2ecae1,0x51ceacf3,-105,5027
3,0x32c0641d,0x9487dd7f,19,5027
3,0x32c0641d,0xf46138c2,-89,5027
3,0x25f0c584,0xed0b3305,-27,5027
3,0x32c0641d,0x505bfda0,1,5027
3,0x669e4dbf,0x9781fb46,11,5027
3,0x32c0641d,0x4f9f3d03,-79,5027
3,0xade9b4e0,0x6d957c23,13,5027
3,0x669e4dbf,0x4ad89964,-27,5027
3,0x25f0c584,0x80c61e87,61,5027
3,0x669e4dbf,0xa460ccff,-41,5027
3,0x32c0641d,0x4787b08b,-7,5027
3,0x8f2ecae1,0x7ee97561,-41,5027
3,0x669e4dbf,0x0ae31663,-59,5027
3,0x669e4dbf,0x7b8c2a7e,17,5027
3,0x669e4dbf,0x8080f416,15,5027
3,0x32c0641d,0xe76b795a,-79,5027
3,0xade9b4e0,0xb00e3961,-31,5027
3,0xade9b4e0,0x2b736b89,-51,5027
3,0x8f2ecae1,0x7da36075,-77,5027
3,0x669e4dbf,0x29ca1be7,-21,5027
3,0xade9b4e0,0x859b9d11,53,5027
3,0x669e4dbf,0x315f89f9,-63,5027
3,0xade9b4e0,0x6ac1fd5d,33,5027
3,0xbabb33e3,0x5d7fcbc1,-65,5027
3,0x32c0641d,0xed0b3305,-115,5027
3,0x669e4dbf,0x8aaf26d1,-1,5027
3,0xbabb33e3,0x119f0b31,-69,5027
3,0xbabb33e3,0x1a5ae8a3,11,5027
3,0x8f2ecae1,0xbb620afe,-41,5027
3,0x8f2ecae1,0x5bb0b2ff,51,5027
3,0xbabb33e3,0x29b1b908,31,5027
3,0x32c0641d,0x859b9d11,-73,5027
3,0xade9b4e0,0xc37dab8d,-37,5027
3,0x8f2ecae1,0x7f6ae8ba,-7,5027
3,0x32c0641d,0x7b8c2a7e,113,5027
3,0xade9b4e0,0x3878799a,-89,5027
3,0x25f0c584,0x287c1f99,251,5027
3,0x669e4dbf,0xed0b3305,-95,5027
3,0xade9b4e0,0xbf040c64,1,5027
3,0xbabb33e3,0x6bea2b3a,75,5027
3,0x7bd38d4d,0x4f9f3d03,-73,5027
3,0x32c0641d,0xdfd9949b,45,5027
3,0xade9b4e0,0x155f254a,-69,5027
3,0x669e4dbf,0xbb620afe,31,5027
3,0xbabb33e3,0x1ebd9cf3,89,5027
3,0xbabb33e3,0x2067b44f,-25,5027
3,0xade9b4e0,0x9bd4067b,-5,5027
3,0x32c0641d,0x80c61e87,113,5027
3,0xbabb33e3,0x1dc19520,85,5027
3,0x7bd38d4d,0x80c61e87,-33,5027
3,0x32c0641d,0xfc773bf1,39,5027
3,0xade9b4e0,0x4ad89964,-81,5027
3,0x8f2ecae1,0xa06025fe,-105,5027
3,0x7bd38d4d,0x92088483,-147,5027
3,0xade9b4e0,0x308c6d08,-65,5027
3,0x8f2ecae1,0x155f254a,-51,5027
3,0x01db7a2b,0xdf4e5f18,17,5027
3,0x25f0c584,0x1eb10f06,105,5027
3,0xbabb33e3,0xdf4e5f18,-31,5027
3,0x8f2ecae1,0x41ed34bc,-97,5027
3,0x669e4dbf,0xe27649c2,-69,5027
3,0x669e4dbf,0x470e923f,-3,5027
3,0x25f0c584,0x128e876a,19,5027
3,0x32c0641d,0xa36154e0,-63,5027
3,0x8f2ecae1,0x0e95a270,17,5027
3,0x7bd38d4d,0xbc909452,11,5027
3,0x32c0641d,0x46cb3586,27,5027
3,0x8f2ecae1,0x9abb6012,-43,5027
3,0xade9b4e0,0x08f0cf5b,-73,5027
3,0x32c0641d,0x98d4182f,-7,5027
3,0x01db7a2b,0x78e0ca4b,133,5027
3,0xbabb33e3,0xfc2a458f,11,5027
3,0x32c0641d,0x96d9aac1,-33,5027
3,0x669e4dbf,0x1ff08595,71,5027
3,0x25f0c584,0x0402d358,17,5027
3,0x8f2ecae1,0x6d957c23,-89,5027
3,0x8f2ecae1,0x55cd727f,83,5027
3,0xade9b4e0,0xfb287940,23,5027
3,0xade9b4e0,0x3ef0760d,-55,5027
3,0x8f2ecae1,0x8edf2451,-97,5027
3,0x32c0641d,0xdf4e5f18,-109,5027
3,0xade9b4e0,0x1ff08595,-75,5027
3,0x01db7a2b,0x3878799a,51,5027
3,0xade9b4e0,0xadd5cd46,37,5027
3,0x32c0641d,0x7da36075,59,5027
