row_id,r,u,v,numerator,denominator_exp2,exact_fraction,way1_normalized_numerator
FQ103996,3,0x000000a0,0x00010111,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ103997,3,0x000000a0,0x00010999,5497558138880,48,"5497558138880/2^48","83886080"
FQ103998,3,0x000000a0,0x00010ddd,5497558138880,48,"5497558138880/2^48","83886080"
FQ103999,3,0x000000a0,0x00018119,4947802324992,48,"4947802324992/2^48","75497472"
FQ104000,3,0x000000a0,0x00020aaa,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ104001,3,0x000000a0,0x00020fff,5497558138880,48,"5497558138880/2^48","83886080"
FQ104002,3,0x000000a0,0x00025aaf,-6871947673600,48,"-6871947673600/2^48","-104857600"
FQ104003,3,0x000000a0,0x0002daa7,-4672924418048,48,"-4672924418048/2^48","-71303168"
FQ104004,3,0x000000a0,0x0003833b,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ104005,3,0x000000a0,0x00040444,13194139533312,48,"13194139533312/2^48","201326592"
FQ104006,3,0x000000a0,0x00040666,-6597069766656,48,"-6597069766656/2^48","-100663296"
FQ104007,3,0x000000a0,0x00040777,8796093022208,48,"8796093022208/2^48","134217728"
FQ104008,3,0x000000a0,0x00040eee,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ104009,3,0x000000a0,0x00040fff,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ104010,3,0x000000a0,0x00050111,-10995116277760,48,"-10995116277760/2^48","-167772160"
FQ104011,3,0x000000a0,0x00050999,5497558138880,48,"5497558138880/2^48","83886080"
FQ104012,3,0x000000a0,0x00050ddd,5497558138880,48,"5497558138880/2^48","83886080"
FQ104013,3,0x000000a0,0x00058119,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ104014,3,0x000000a0,0x0005b11a,4672924418048,48,"4672924418048/2^48","71303168"
FQ104015,3,0x000000a0,0x0005e55b,-4672924418048,48,"-4672924418048/2^48","-71303168"
FQ104016,3,0x000000a0,0x00060111,-7146825580544,48,"-7146825580544/2^48","-109051904"
FQ104017,3,0x000000a0,0x00060444,10995116277760,48,"10995116277760/2^48","167772160"
FQ104018,3,0x000000a0,0x00060666,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ104019,3,0x000000a0,0x00060999,-4947802324992,48,"-4947802324992/2^48","-75497472"
FQ104020,3,0x000000a0,0x00060ddd,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ104021,3,0x000000a0,0x00070777,4947802324992,48,"4947802324992/2^48","75497472"
FQ104022,3,0x000000a0,0x00070aaa,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ104023,3,0x000000a0,0x0008788f,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ104024,3,0x000000a0,0x00090111,-8796093022208,48,"-8796093022208/2^48","-134217728"
FQ104025,3,0x000000a0,0x00090555,6597069766656,48,"6597069766656/2^48","100663296"
FQ104026,3,0x000000a0,0x00090999,7696581394432,48,"7696581394432/2^48","117440512"
FQ104027,3,0x000000a0,0x00090eee,-5497558138880,48,"-5497558138880/2^48","-83886080"
FQ104028,3,0x000000a0,0x000a0aaa,-6047313952768,48,"-6047313952768/2^48","-92274688"
FQ104029,3,0x000000a0,0x000a0fff,5497558138880,48,"5497558138880/2^48","83886080"
FQ104030,3,0x000000a0,0x000a1aab,-4947802324992,48,"-4947802324992/2^48","-75497472"
