row_id,r,u,v
480,2,0x15c67f6e,0x49cd8c5b
478,2,0x15c67f6e,0x0da3c0b7
381,2,0x3585554d,0x412baf4e
178,2,0xacdc435c,0xe83314ac
331,2,0x0f4f05f0,0x9ae2279b
495,2,0x2facc849,0x7b3a345a
357,2,0x98119d2d,0xe60b320b
363,2,0x98119d2d,0xa510eabc
509,2,0xfa6bde57,0x20fc9ecc
269,2,0x95302906,0x640d1cfe
431,2,0xc0c98f16,0x49cd8c5b
300,2,0xe56f4afc,0x821c50a7
424,2,0x7dce5c25,0xc1f8dd0a
196,2,0x6aad176b,0x420e6325
411,2,0xa11ab6e0,0xcd49ed47
410,2,0xa11ab6e0,0xa48f92a3
97,2,0x1029cefc,0xcdcb1d0c
106,2,0x1029cefc,0x5b48a012
220,2,0x6aad176b,0xcdcb1d0c
417,2,0x7dce5c25,0x49cd8c5b
498,2,0x12239f2a,0x3295b423
329,2,0x0f4f05f0,0x0ca2a127
375,2,0x3585554d,0x37d68e59
309,2,0xe56f4afc,0x648a60e8
296,2,0xe56f4afc,0x49cd8c5b
335,2,0x0f4f05f0,0x4ab79da7
111,2,0x8338f743,0x20fc9ecc
418,2,0x7dce5c25,0x420e6325
23,2,0x48878ca8,0x7b3a345a
508,2,0xfa6bde57,0x3295b423
458,2,0xa3ec4538,0x6b858c8b
51,2,0x48878ca8,0xe7a8ae01
24,2,0x48878ca8,0x9fb7a99b
16,2,0x48878ca8,0x1e79d920
507,2,0xfa6bde57,0x0da3c0b7
207,2,0x6aad176b,0xa09df231
504,2,0x5a1bdd6c,0x0da3c0b7
421,2,0x7dce5c25,0x51cea8fc
479,2,0x15c67f6e,0x3295b423
49,2,0x48878ca8,0x021b8144
241,2,0xffc57843,0x5b48a012
293,2,0xe56f4afc,0x0da3c0b7
400,2,0xa11ab6e0,0x20fc9ecc
276,2,0x95302906,0x8480c6b5
288,2,0x95302906,0x07b30baf
289,2,0x95302906,0x9fb7a99b
408,2,0xa11ab6e0,0xcbdb1476
6,2,0x48878ca8,0x8dcbe1cd
505,2,0x5a1bdd6c,0x097cde0f
158,2,0xacdc435c,0x90ffec11
323,2,0x0f4f05f0,0x49cd8c5b
384,2,0x3be0607c,0x3295b423
133,2,0x8338f743,0xab3ec3fa
314,2,0xe56f4afc,0xf1d3326a
54,2,0x48878ca8,0x3696e7ab
179,2,0xacdc435c,0xcb675883
61,2,0x48878ca8,0xb6e19f13
401,2,0xa11ab6e0,0x3295b423
428,2,0xc0c98f16,0x20fc9ecc
482,2,0x15c67f6e,0x40057c1e
325,2,0x0f4f05f0,0x8dcbe1cd
77,2,0x1029cefc,0x7dde8d2d
193,2,0x6aad176b,0x0da3c0b7
307,2,0xe56f4afc,0xdaa898b5
279,2,0x95302906,0xb9493724
264,2,0x95302906,0x0da3c0b7
243,2,0xffc57843,0xe7d708bc
257,2,0xffc57843,0x7b3a345a
419,2,0x7dce5c25,0xec91d139
422,2,0x7dce5c25,0x648a60e8
502,2,0x5a1bdd6c,0x20fc9ecc
274,2,0x95302906,0xd97bfe65
53,2,0x48878ca8,0x708be0d7
115,2,0x8338f743,0x90ffec11
117,2,0x8338f743,0xa9e1a9db
224,2,0x6aad176b,0xba197a19
194,2,0x6aad176b,0x20fc9ecc
311,2,0xe56f4afc,0x187f8b70
221,2,0x6aad176b,0x097cde0f
468,2,0x1a2d0f13,0x90207e62
67,2,0x1029cefc,0x420e6325
472,2,0xbe0d3c3e,0x49cd8c5b
134,2,0x8338f743,0x46c55665
81,2,0x1029cefc,0x640d1cfe
13,2,0x48878ca8,0x7f545a69
149,2,0x8338f743,0x7b3a345a
119,2,0x8338f743,0x28890c16
190,2,0xacdc435c,0x26bd9eb8
404,2,0xa11ab6e0,0x622625ba
130,2,0x8338f743,0xb569198e
333,2,0x0f4f05f0,0x8617f52a
129,2,0x8338f743,0x9ae2279b
326,2,0x0f4f05f0,0xc1790ad6
172,2,0xacdc435c,0xe32f4398
486,2,0xbed922d7,0x0da3c0b7
229,2,0xffc57843,0x3295b423
492,2,0x2facc849,0x0da3c0b7
368,2,0x3585554d,0x420e6325
126,2,0x8338f743,0x4ab79da7
318,2,0xe56f4afc,0x7012f9da
389,2,0x3be0607c,0x95cac5c3
388,2,0x3be0607c,0xdeb7d271
387,2,0x3be0607c,0x420e6325
250,2,0xffc57843,0xee882ad3
510,2,0xdaddc285,0x0da3c0b7
175,2,0xacdc435c,0x393ca223
47,2,0x48878ca8,0xd037f84b
304,2,0xe56f4afc,0xab3ec3fa
169,2,0xacdc435c,0xfc031850
454,2,0xa3ec4538,0x8fc7617f
427,2,0x7dce5c25,0x454dbc02
438,2,0xc0c98f16,0x916b5732
353,2,0x98119d2d,0x9fb7a99b
319,2,0xe56f4afc,0x7baa1677
64,2,0x1029cefc,0x3295b423
433,2,0xc0c98f16,0x8594ef65
10,2,0x48878ca8,0xa9e1a9db
251,2,0xffc57843,0x21850ae3
191,2,0xacdc435c,0x51cea8fc
161,2,0xacdc435c,0xa9e1a9db
373,2,0x3585554d,0xca267008
173,2,0xacdc435c,0xb4069e1b
131,2,0x8338f743,0x61448d09
481,2,0x15c67f6e,0x81220f81
328,2,0x0f4f05f0,0x708be0d7
32,2,0x48878ca8,0xab3ec3fa
3,2,0x48878ca8,0x3295b423
176,2,0xacdc435c,0xdc271710
98,2,0x1029cefc,0x2b7b4a14
383,2,0x3be0607c,0x0da3c0b7
254,2,0xffc57843,0x045d7ba9
101,2,0x1029cefc,0x916b5732
141,2,0x8338f743,0xfc031850
204,2,0x6aad176b,0xf1bd1d30
393,2,0x3be0607c,0x1c6c635e
445,2,0xa8613a0e,0x63b4026d
93,2,0x1029cefc,0xca267008
140,2,0x8338f743,0x640d1cfe
462,2,0x1a2d0f13,0x3295b423
248,2,0xffc57843,0x1db9114e
127,2,0x8338f743,0x1a7f1080
31,2,0x48878ca8,0x81220f81
96,2,0x1029cefc,0xe7d708bc
192,2,0x6aad176b,0x3295b423
237,2,0xffc57843,0x6b858c8b
382,2,0x3585554d,0xab3ec3fa
187,2,0xacdc435c,0x708be0d7
232,2,0xffc57843,0x49cd8c5b
154,2,0xacdc435c,0x0da3c0b7
265,2,0x95302906,0x49cd8c5b
464,2,0x1a2d0f13,0x7f545a69
477,2,0x15c67f6e,0x20fc9ecc
360,2,0x98119d2d,0xcdd5d7ea
321,2,0x0f4f05f0,0x20fc9ecc
459,2,0xa3ec4538,0x187f8b70
155,2,0xacdc435c,0x49cd8c5b
90,2,0x1029cefc,0xb6f5d457
354,2,0x98119d2d,0xba197a19
210,2,0x6aad176b,0x44d31be7
352,2,0x98119d2d,0xb9ef6078
152,2,0xacdc435c,0x3295b423
432,2,0xc0c98f16,0x5b48a012
390,2,0x3be0607c,0xb9493724
244,2,0xffc57843,0x021b8144
415,2,0x7dce5c25,0x0da3c0b7
452,2,0xa3ec4538,0x3295b423
447,2,0xa8613a0e,0xdaa898b5
19,2,0x48878ca8,0xd307013c
122,2,0x8338f743,0xcdd5d7ea
302,2,0xe56f4afc,0x8594ef65
136,2,0x8338f743,0xdaa898b5
200,2,0x6aad176b,0x28890c16
332,2,0x0f4f05f0,0x8b8a6f80
285,2,0x95302906,0xec91d139
473,2,0xbe0d3c3e,0xb6f5d457
18,2,0x48878ca8,0x4ab79da7
82,2,0x1029cefc,0x4ab79da7
350,2,0x98119d2d,0x07b30baf
496,2,0x2facc849,0xe32f4398
355,2,0x98119d2d,0x1e79d920
347,2,0x98119d2d,0x420e6325
231,2,0xffc57843,0x0da3c0b7
240,2,0xffc57843,0x3696e7ab
324,2,0x0f4f05f0,0x420e6325
112,2,0x8338f743,0x49cd8c5b
183,2,0xacdc435c,0x61448d09
223,2,0x6aad176b,0x8361c29e
358,2,0x98119d2d,0xcdcb1d0c
4,2,0x48878ca8,0x49cd8c5b
429,2,0xc0c98f16,0x3295b423
386,2,0x3be0607c,0x49cd8c5b
305,2,0xe56f4afc,0x37d68e59
181,2,0xacdc435c,0x7525ca8d
186,2,0xacdc435c,0x7d897026
294,2,0xe56f4afc,0x3295b423
430,2,0xc0c98f16,0x0da3c0b7
392,2,0x3be0607c,0x61448d09
205,2,0x6aad176b,0x1c6c635e
512,2,0xdaddc285,0x3295b423
483,2,0x15c67f6e,0x21850ae3
485,2,0xbed922d7,0x20fc9ecc
142,2,0x8338f743,0x821c50a7
69,2,0x1029cefc,0x90ffec11
396,2,0x3be0607c,0x8dcbe1cd
208,2,0x6aad176b,0xdeb7d271
195,2,0x6aad176b,0x49cd8c5b
474,2,0xbe0d3c3e,0xee882ad3
109,2,0x8338f743,0x3295b423
497,2,0x12239f2a,0x0da3c0b7
166,2,0xacdc435c,0xf5bf22ef
185,2,0xacdc435c,0xa510eabc
88,2,0x1029cefc,0x8480c6b5
84,2,0x1029cefc,0x3e17353c
156,2,0xacdc435c,0x420e6325
345,2,0x98119d2d,0x3295b423
162,2,0xacdc435c,0x045d7ba9
342,2,0x0f4f05f0,0xa2183de1
394,2,0x3be0607c,0xf0f2a717
22,2,0x48878ca8,0x7dde8d2d
448,2,0xa8613a0e,0x49b7fe80
48,2,0x48878ca8,0xd97bfe65
2,2,0x48878ca8,0x0da3c0b7
283,2,0x95302906,0xf5bf22ef
128,2,0x8338f743,0x1e79d920
28,2,0x48878ca8,0xa09df231
501,2,0x12239f2a,0xd97bfe65
38,2,0x48878ca8,0xa510eabc
100,2,0x1029cefc,0xf1bd1d30
313,2,0xe56f4afc,0x90ffec11
338,2,0x0f4f05f0,0xb5b2a9f7
226,2,0x6aad176b,0x412baf4e
284,2,0x95302906,0x819230fc
17,2,0x48878ca8,0x640d1cfe
337,2,0x0f4f05f0,0xe2bfd05b
470,2,0xbe0d3c3e,0x3295b423
44,2,0x48878ca8,0xa2183de1
349,2,0x98119d2d,0x8836f88f
506,2,0x5a1bdd6c,0x49cd8c5b
320,2,0x0f4f05f0,0x0da3c0b7
370,2,0x3585554d,0xb34a811c
36,2,0x48878ca8,0x8480c6b5
339,2,0x0f4f05f0,0x82b96e8b
170,2,0xacdc435c,0x722daeaa
189,2,0xacdc435c,0x0ca2a127
91,2,0x1029cefc,0x1db9114e
184,2,0xacdc435c,0x90207e62
74,2,0x1029cefc,0x7f545a69
85,2,0x1029cefc,0xd307013c
160,2,0xacdc435c,0x28890c16
461,2,0x1a2d0f13,0x20fc9ecc
402,2,0xa11ab6e0,0x49cd8c5b
348,2,0x98119d2d,0x1a7f1080
469,2,0xbe0d3c3e,0x0da3c0b7
262,2,0x95302906,0x20fc9ecc
256,2,0xffc57843,0x28890c16
442,2,0xa8613a0e,0x3295b423
113,2,0x8338f743,0x420e6325
143,2,0x8338f743,0xe32f4398
15,2,0x48878ca8,0x3e17353c
379,2,0x3585554d,0xb569198e
437,2,0xc0c98f16,0xb6e19f13
105,2,0x1029cefc,0xb4069e1b
157,2,0xacdc435c,0x8dcbe1cd
365,2,0x3585554d,0x0da3c0b7
188,2,0xacdc435c,0x2f8876ce
259,2,0xffc57843,0x8617f52a
114,2,0x8338f743,0x8dcbe1cd
116,2,0x8338f743,0xe2bfd05b
211,2,0x6aad176b,0xb5b2a9f7
440,2,0xa8613a0e,0x0da3c0b7
80,2,0x1029cefc,0x7baa1677
39,2,0x48878ca8,0x648a60e8
120,2,0x8338f743,0x7f545a69
12,2,0x48878ca8,0xeb4eb8be
59,2,0x48878ca8,0x95cac5c3
374,2,0x3585554d,0x418904bf
103,2,0x1029cefc,0x9d14686e
151,2,0x8338f743,0x81220f81
62,2,0x48878ca8,0x44d31be7
444,2,0xa8613a0e,0xba573ee7
343,2,0x98119d2d,0x20fc9ecc
168,2,0xacdc435c,0x916b5732
488,2,0xbed922d7,0x49cd8c5b
246,2,0xffc57843,0x8836f88f
55,2,0x48878ca8,0x07b30baf
361,2,0x98119d2d,0x045d7ba9
76,2,0x1029cefc,0xb9ef6078
377,2,0x3585554d,0x7525ca8d
56,2,0x48878ca8,0x01881c37
416,2,0x7dce5c25,0x20fc9ecc
1,2,0x48878ca8,0x20fc9ecc
260,2,0xffc57843,0xa5ae06a2
334,2,0x0f4f05f0,0x7d897026
20,2,0x48878ca8,0x097cde0f
217,2,0x6aad176b,0xa2183de1
457,2,0xa3ec4538,0x90ffec11
451,2,0xa3ec4538,0x0da3c0b7
206,2,0x6aad176b,0x622625ba
199,2,0x6aad176b,0xe2bfd05b
277,2,0x95302906,0x428b6661
107,2,0x1029cefc,0x648a60e8
123,2,0x8338f743,0xb9ef6078
11,2,0x48878ca8,0x045d7ba9
43,2,0x48878ca8,0xf0f2a717
426,2,0x7dce5c25,0xdc271710
330,2,0x0f4f05f0,0x821c50a7
280,2,0x95302906,0xe7a8ae01
83,2,0x1029cefc,0x9fb7a99b
145,2,0x8338f743,0x9fb7a99b
233,2,0xffc57843,0x420e6325
174,2,0xacdc435c,0x7012f9da
215,2,0x6aad176b,0xf0f2a717
493,2,0x2facc849,0x20fc9ecc
35,2,0x48878ca8,0xf1bd1d30
26,2,0x48878ca8,0xb9493724
25,2,0x48878ca8,0xf5bf22ef
228,2,0x6aad176b,0x4ab79da7
362,2,0x98119d2d,0x46c55665
258,2,0xffc57843,0x418904bf
144,2,0x8338f743,0x412baf4e
425,2,0x7dce5c25,0xa9e1a9db
198,2,0x6aad176b,0x90ffec11
72,2,0x1029cefc,0xa9e1a9db
245,2,0xffc57843,0xc1f8dd0a
213,2,0x6aad176b,0x7f545a69
406,2,0xa11ab6e0,0x2b7b4a14
412,2,0xa11ab6e0,0xd307013c
364,2,0x3585554d,0x3295b423
212,2,0x6aad176b,0x46c55665
441,2,0xa8613a0e,0x20fc9ecc
405,2,0xa11ab6e0,0xf5bf22ef
489,2,0xbed922d7,0x393ca223
327,2,0x0f4f05f0,0xa91a3c46
21,2,0x48878ca8,0x7baa1677
273,2,0x95302906,0xcbdb1476
227,2,0x6aad176b,0x7baa1677
216,2,0x6aad176b,0x82b96e8b
476,2,0xbe0d3c3e,0xe75c9092
125,2,0x8338f743,0x7dde8d2d
463,2,0x1a2d0f13,0x49cd8c5b
491,2,0x2facc849,0x3295b423
503,2,0x5a1bdd6c,0x3295b423
102,2,0x1029cefc,0xfcff2496
52,2,0x48878ca8,0x26bd9eb8
29,2,0x48878ca8,0xcd49ed47
203,2,0x6aad176b,0xba573ee7
180,2,0xacdc435c,0xb34a811c
511,2,0xdaddc285,0x20fc9ecc
182,2,0xacdc435c,0x2b7b4a14
163,2,0xacdc435c,0x7f545a69
235,2,0xffc57843,0xe2bfd05b
165,2,0xacdc435c,0x7baa1677
376,2,0x3585554d,0x8361c29e
239,2,0xffc57843,0x40057c1e
8,2,0x48878ca8,0x90ffec11
336,2,0x0f4f05f0,0xa5ae06a2
413,2,0xa11ab6e0,0x01881c37
99,2,0x1029cefc,0x088c6fc7
40,2,0x48878ca8,0x46c55665
322,2,0x0f4f05f0,0x3295b423
68,2,0x1029cefc,0x8dcbe1cd
124,2,0x8338f743,0x8b8a6f80
316,2,0xe56f4afc,0xe7a8ae01
171,2,0xacdc435c,0xd037f84b
236,2,0xffc57843,0x90ffec11
146,2,0x8338f743,0x0ca2a127
436,2,0xc0c98f16,0x088c6fc7
281,2,0x95302906,0xcdd5d7ea
94,2,0x1029cefc,0xb9493724
423,2,0x7dce5c25,0xb95f8414
65,2,0x1029cefc,0x20fc9ecc
222,2,0x6aad176b,0xcd49ed47
467,2,0x1a2d0f13,0xb4069e1b
58,2,0x48878ca8,0xb34a811c
341,2,0x0f4f05f0,0x3696e7ab
453,2,0xa3ec4538,0x49cd8c5b
121,2,0x8338f743,0xeb4eb8be
75,2,0x1029cefc,0xeb4eb8be
359,2,0x98119d2d,0x9d14686e
378,2,0x3585554d,0x8480c6b5
148,2,0x8338f743,0xa510eabc
147,2,0x8338f743,0xec91d139
153,2,0xacdc435c,0x20fc9ecc
272,2,0x95302906,0xc1790ad6
450,2,0xa3ec4538,0x20fc9ecc
299,2,0xe56f4afc,0x3e17353c
395,2,0x3be0607c,0x44d31be7
403,2,0xa11ab6e0,0x420e6325
