row_id,r,u,v
464,1,0x684833d9,0x9bea2647
446,1,0xe36fb123,0x4ee2a670
105,1,0x8f754a55,0x51fca18f
362,1,0x0f755453,0x96e9d505
294,1,0x283c44f7,0x8ce347e1
54,1,0xb01fcf68,0x57cabded
370,1,0x37fbee61,0xb6764fa6
248,1,0xd0d7a796,0x518a587f
195,1,0xc28a3c26,0xd593b378
330,1,0xfff2670f,0x35b27bfc
338,1,0x294032f8,0x3e94245e
129,1,0xbec991da,0x3f6ea914
184,1,0x3efb98c2,0xcf7a12ab
377,1,0xc73cfb8a,0x77c1b813
92,1,0x640eba68,0x5d884c9e
434,1,0xb24bfe75,0x021124ea
484,1,0xd99d00f0,0x1d24e23b
201,1,0xa66e1622,0x7a499791
34,1,0x4a14191d,0x77c1b813
308,1,0x91c29574,0x5a4fc487
249,1,0xd2bc03ab,0xa6aee614
394,1,0x5d9add5d,0x5a29ba88
473,1,0xf1c5cef8,0x4b26dbac
459,1,0x131891d3,0x27514f74
4,1,0xb0fe61a2,0xae8afacc
147,1,0xbb259e64,0xbcba4189
112,1,0x086aff29,0x80c958d3
300,1,0x23ccf507,0x1b6fe369
375,1,0xb53cf07d,0x51fca18f
98,1,0x5264f599,0x86f36c49
200,1,0x9d24e034,0xa2808dbd
263,1,0x188df209,0xcea7b20e
120,1,0xf03493d6,0xedb63756
36,1,0x4a14191d,0xa876d50f
181,1,0x7c393e24,0xf49a3400
83,1,0x900fb3c2,0x777ef3fe
442,1,0xd5db8d5f,0x2b4fe0a3
439,1,0xaf36976c,0x3f6ea914
346,1,0x3fd495e3,0x9346615d
510,1,0x27dbccaf,0xee81e576
157,1,0xc47b2893,0x378d6427
46,1,0x7c02d7d6,0x45660ae7
65,1,0x5d21ccdb,0x5f33cc22
144,1,0x54650832,0x2bf5d1ff
299,1,0x23ccf507,0xb1f83edd
252,1,0x199750d2,0x96e9d505
2,1,0xb0fe61a2,0x7e602003
122,1,0xef2c40de,0xb4abc3e6
353,1,0x8dfe9640,0xb58b219b
404,1,0x38f08298,0x54d4609d
39,1,0x68e94295,0x787499e9
76,1,0xd91b8972,0x1b6fe369
275,1,0x297e21b9,0xff16ab4c
445,1,0xe36fb123,0x7daf12b6
159,1,0xc47b2893,0x98cca271
288,1,0xcabb914e,0x7e602003
31,1,0x4d696eed,0x8471ff03
474,1,0xf1c5cef8,0xbb7d9ef8
307,1,0x91c29574,0xd226e851
199,1,0x9d24e034,0x289a6698
18,1,0xaa76f261,0x46a43dd5
360,1,0x7a3f7171,0x7123a5d7
77,1,0x2f340770,0xf5e757fa
398,1,0x38b93122,0xdda28695
67,1,0x5d21ccdb,0x8471ff03
463,1,0x684833d9,0xb02bb50c
506,1,0x4356e942,0xeab99a7b
401,1,0xcf21667c,0x94e2d3cf
134,1,0x348fe356,0x71832fe4
14,1,0x18e635de,0x96e9d505
102,1,0x2aad6de9,0xb31ac928
435,1,0xd6fe0c58,0x289a6698
333,1,0x4799cd2e,0xb98c2e24
374,1,0x7f6579dd,0x3bb9b700
371,1,0x46cb8331,0x715ce44e
3,1,0xb0fe61a2,0x45660ae7
499,1,0x9e3bf38a,0x1d5a4f26
242,1,0x9f9fdb9d,0xf44d31a8
13,1,0x18e635de,0x776eb893
303,1,0x4a9a62f6,0x5c14f94d
16,1,0x18e635de,0x3e94245e
52,1,0x38e3b3c8,0x797cb6e4
500,1,0x9e3bf38a,0x8b2f94e3
396,1,0x3edaa547,0x6480d33b
146,1,0xbb259e64,0x2b11c797
359,1,0x7a3f7171,0x749dccf2
208,1,0x40ad0c96,0x70aa7015
219,1,0x8919aec3,0xaf1fa112
180,1,0x290dc179,0xc93a8f3e
412,1,0xe537b879,0x10b3f678
448,1,0x32448e02,0x7b09babd
349,1,0x37617df0,0x62cf30cb
399,1,0x57579607,0x65ddbf35
343,1,0x3513039d,0x30f51e32
264,1,0x188df209,0x5f33cc22
266,1,0x296fb195,0xb2b159d3
378,1,0xc73cfb8a,0x99d54757
91,1,0x640eba68,0xf5e757fa
207,1,0x40ad0c96,0x06a7a932
191,1,0xa0da19ca,0xa1c664b8
410,1,0x3cdc217c,0xd4ebb39e
15,1,0x18e635de,0x4352748f
141,1,0x54650832,0x3bb9b700
505,1,0x4356e942,0xb1f83edd
49,1,0x38e3b3c8,0xb4abc3e6
143,1,0x54650832,0xb2df896e
81,1,0x900fb3c2,0x77c1b813
172,1,0x6a0bb20a,0xb98c2e24
150,1,0x6700bbda,0x1b6fe369
117,1,0xf03493d6,0x5c963dbb
282,1,0x293989dc,0x7b09babd
458,1,0x547b62ec,0xb2b159d3
496,1,0xffa53dff,0xa6aee614
433,1,0xb24bfe75,0x4002402f
90,1,0x640eba68,0x9bea2647
72,1,0xf681f63f,0x7ec7ff41
142,1,0x54650832,0x2b2b4b55
440,1,0xaf36976c,0x9aa46c15
175,1,0xf85de3b4,0x1c772ae0
352,1,0x6f4f110e,0x2ea0fe7c
156,1,0x9cfc0732,0x5a29ba88
437,1,0xbf0176a8,0x191a375b
161,1,0x8584d0f8,0x17a02705
174,1,0x6a0bb20a,0x3a825d7e
164,1,0x8584d0f8,0xeb66ad14
255,1,0x7988558d,0x50c4a25f
32,1,0x4d696eed,0x7ec7ff41
126,1,0x0a58dd05,0xa3825a15
28,1,0x0be642d3,0x9bea2647
301,1,0xbbeb8903,0xd593b378
419,1,0xab9b54a2,0x664bd3b6
322,1,0xfdf92763,0x33789fd6
251,1,0x199750d2,0xc42145af
281,1,0x293989dc,0x3fe6d6d2
355,1,0x29f9308e,0x8471ff03
271,1,0x46aa9a27,0x99615dcf
452,1,0x96371191,0xa3825a15
204,1,0x0b9cfcc6,0x8405b7bf
425,1,0x1c3d0951,0xb4abc3e6
321,1,0xfdf92763,0x5c963dbb
336,1,0x08cdbc2c,0x5f33cc22
37,1,0x68e94295,0x0ea38144
351,1,0x6f4f110e,0x0b08c827
280,1,0x6e58524b,0x77a034e7
53,1,0xb01fcf68,0x70aa7015
443,1,0x2c9e5c41,0x798d1f55
186,1,0x022922c6,0x6ff6d0e8
450,1,0x4dee5779,0x1c772ae0
364,1,0x6fa2fee2,0x51e3655d
389,1,0x96ee6f2d,0x825dc5bc
262,1,0xd1af6070,0xb8abee89
82,1,0x900fb3c2,0x46a43dd5
64,1,0x6228b83b,0x825dc5bc
97,1,0x5264f599,0x9832af87
101,1,0x2aad6de9,0x776eb893
324,1,0x0ddeb708,0x6ff6d0e8
224,1,0x17d856ce,0x99d54757
151,1,0x6700bbda,0xee81e576
100,1,0x5264f599,0xc3981f9e
216,1,0x76f61599,0xf0069538
115,1,0x5133bed6,0x8b2f94e3
182,1,0x7c393e24,0x2471f437
222,1,0xdbedd485,0x9dc085ed
88,1,0x35eaccf3,0x6dfbf97a
27,1,0x0be642d3,0x94e2d3cf
245,1,0x5c358d37,0x8ff1b4ab
68,1,0x5d21ccdb,0x5c14f94d
113,1,0x5133bed6,0x54d4609d
145,1,0xbb259e64,0x41f2dab5
488,1,0xa157573c,0x8ff1b4ab
471,1,0x6d28fa82,0x5f92e1b8
94,1,0x644d0567,0xcb4506c9
441,1,0xd5db8d5f,0x787499e9
429,1,0xd64f33a1,0xaffa8f8f
215,1,0x76f61599,0x51e3655d
58,1,0x95d05cd5,0xae8afacc
348,1,0x6f071ff5,0xee273885
103,1,0x2aad6de9,0x749dccf2
73,1,0xd91b8972,0x1c9efb36
451,1,0x96371191,0xdaafb4a7
