row_id,r,u,v
40,3,0xf7db9484,0xc781fda7
55,3,0x73625037,0x4e7c8387
14,3,0xbd8664c6,0xf186f907
20,3,0xbd8664c6,0x4e7c8387
7,3,0xbb4cff42,0xcce49880
26,3,0xaa8db6f6,0xf186f907
45,3,0xf7db9484,0x2c60bc94
25,3,0xbd8664c6,0xc781fda7
53,3,0xd223846b,0x91290ac2
31,3,0xaa8db6f6,0xee190128
24,3,0xbd8664c6,0xe612bbde
6,3,0xbb4cff42,0x0d34165a
30,3,0xaa8db6f6,0xf4514d8b
19,3,0xbd8664c6,0xd1c5f9da
18,3,0xbd8664c6,0xee190128
11,3,0xbb4cff42,0x96475953
44,3,0xf7db9484,0x3196f576
37,3,0xf7db9484,0xf186f907
2,3,0xbb4cff42,0x2f69065b
8,3,0xbb4cff42,0xb91d82bf
48,3,0xd223846b,0xee190128
50,3,0xd223846b,0xb13b407a
13,3,0xbb4cff42,0xb4369c4b
60,3,0x57ceb051,0x04273a21
28,3,0xaa8db6f6,0xa7e14dc5
52,3,0xd223846b,0xa7e14dc5
47,3,0xd223846b,0x2f69065b
39,3,0xf7db9484,0xa7e14dc5
16,3,0xbd8664c6,0xa7e14dc5
9,3,0xbb4cff42,0xb13b407a
3,3,0xbb4cff42,0xa7e14dc5
23,3,0xbd8664c6,0xe0877f0d
12,3,0xbb4cff42,0x04273a21
22,3,0xbd8664c6,0x672dc764
34,3,0xaa8db6f6,0xcce49880
41,3,0xf7db9484,0xd1c5f9da
43,3,0xf7db9484,0xe612bbde
27,3,0xaa8db6f6,0x2f69065b
17,3,0xbd8664c6,0x0d34165a
51,3,0xd223846b,0xb4369c4b
58,3,0x73625037,0xb91d82bf
46,3,0xd223846b,0xf186f907
54,3,0x73625037,0xf186f907
10,3,0xbb4cff42,0x2c60bc94
21,3,0xbd8664c6,0xb13b407a
42,3,0xf7db9484,0xcce49880
59,3,0x57ceb051,0xf186f907
62,3,0x57ceb051,0x0d34165a
1,3,0xbb4cff42,0xf186f907
5,3,0xbb4cff42,0xee190128
36,3,0xaa8db6f6,0x3196f576
64,3,0xb3876f2f,0xf186f907
35,3,0xaa8db6f6,0xd1c5f9da
56,3,0x73625037,0xe0877f0d
32,3,0xaa8db6f6,0xb91d82bf
49,3,0xd223846b,0xf4514d8b
38,3,0xf7db9484,0x2f69065b
4,3,0xbb4cff42,0xd1c5f9da
63,3,0xb3876f2f,0x672dc764
29,3,0xaa8db6f6,0x91290ac2
61,3,0x57ceb051,0x96475953
57,3,0x73625037,0x2f69065b
33,3,0xaa8db6f6,0x0d34165a
15,3,0xbd8664c6,0x2f69065b
